OTUs,571.T0_RA2_01_33058,582.T1_RD8_01_33104,586.T5_BG8_01_33378,571.T2_RF6_01_33131,578.CT5_RA11_01_33408,576.T5_BF11_01_33368,581.T4_BD7_01_33212,584.T5_BG6_01_33376,585.T0_RB3_01_33073,601.T1_RF2_01_33124,600.T4_BF1_01_33358,578.T5_BG1_01_33371,596.T2_RH5_01_33156,585.T1_RD11_01_33107,578.T1_RD5_01_33101,601.T5_BA1_01_33398,572.T1_RC11_01_33094,602.T1_RF3_01_33128,577.T4_BD4_01_33209,571.T3_BA2_01_33167,592.T4_BE5_01_33349,572.T3_BA3_01_33169,578.T2_RG1_01_33139,577.T0_RA8_01_33065,597.T3_BC2_01_33194,596.T1_RE9_01_33118,589.T3_BB6_01_33185,588.T2_RG9_01_33147,599.T2_RH8_01_33159,602.T2_RH11_01_33162,594.T1_RE7_01_33116,597.T2_RH6_01_33157,584.T3_BB2_01_33181,575.T1_RD2_01_33098,570.T4_BC9_01_33201,577.CT5_RA10_01_33407,590.T3_BB7_01_33186,589.T2_RG10_01_33148,573.T2_RF8_01_33133,588.T5_BG9_01_33379,575.T2_RF10_01_33135,594.T5_BH3_01_33386,574.T0_RA5_01_33062,598.T3_BC3_01_33195,581.CT5_BB1_01_33411,598.T0_RC3_01_33086,584.T0_RB2_01_33072,575.T0_RA6_01_33063,601.T0_RC6_01_33089,577.T3_BA8_01_33174,598.T5_BH7_01_33390,580.T5_BG2_01_33372,571.T4_BC10_01_33202,576.T2_RF11_01_33136,581.T2_RG3_01_33141,580.T4_BD6_01_33211,573.T5_BF8_01_33365,600.T2_RH9_01_33160,599.T3_BC4_01_33196,584.T2_RG6_01_33144,599.T5_BH8_01_33391,602.T5_BA2_01_33399,601.T2_RH10_01_33161,583.T2_RG5_01_33143,598.T4_BE10_01_33354,589.T0_RB6_01_33076,595.T2_RH4_01_33155,571.T1_RC10_01_33093,593.T1_RE6_01_33115,589.T1_RE2_01_33111,599.T0_RC4_01_33087,571.CT5_BA5_01_33402,580.T0_RA10_01_33067,572.T0_RA3_01_33060,586.T4_BD12_01_33217,592.T1_RE5_01_33114,590.T2_RG11_01_33149,583.CT5_BB3_01_33413,570.T2_RF5_01_33130,574.T2_RF9_01_33134,578.T0_RA9_01_33066,586.T2_RG8_01_33146,572.CT5_BA6_01_33403,588.T1_RE1_01_33110,590.T1_RE3_01_33112,593.T5_BH2_01_33385,577.T2_RF12_01_33137,581.T1_RD7_01_33103,588.T4_BE1_01_33345,574.T5_BF9_01_33366,603.T2_RH12_01_33163,595.T1_RE8_01_33117,585.CT5_BB5_01_33415,582.T2_RG4_01_33142,599.T1_RE12_01_33121,588.T3_BB5_01_33184,572.T4_BC11_01_33203,582.T5_BG4_01_33374,573.T1_RC12_01_33095,593.T2_RH2_01_33153,581.T3_BA11_01_33177,584.CT5_BB4_01_33414,582.CT5_BB2_01_33412,592.T5_BH1_01_33384,576.T0_RA7_01_33064,602.T4_BF3_01_33360,583.T1_RD9_01_33105,574.T4_BD1_01_33206,592.T0_RB9_01_33079,573.T4_BC12_01_33204,578.T4_BD5_01_33210,590.T4_BE3_01_33347,574.CT5_BA8_01_33405,591.T5_BG12_01_33382,600.T5_BH9_01_33392,595.T3_BB12_01_33191,590.T5_BG11_01_33381,585.T3_BB3_01_33182,570.T1_RC9_01_33092,575.T4_BD2_01_33207,580.T2_RG2_01_33140,596.T0_RC1_01_33084,594.T3_BB11_01_33190,600.T0_RC5_01_33088,595.T5_BH4_01_33387,589.T4_BE2_01_33346,589.T5_BG10_01_33380,596.T4_BE9_01_33353,582.T0_RA12_01_33069,593.T4_BE6_01_33350,575.T5_BF10_01_33367,583.T5_BG5_01_33375,570.CT5_BA4_01_33401,570.T3_BA1_01_33166,592.T3_BB9_01_33188,572.T5_BF7_01_33364,575.T3_BA6_01_33172,603.T1_RF4_01_33129,595.T4_BE8_01_33352,602.T0_RC7_01_33090,591.T1_RE4_01_33113,594.T0_RB11_01_33081,571.T3_BA2_01_33168,581.T5_BG3_01_33373,580C.T5_RA12_01_33409,580.T3_BA10_01_33176,576.T1_RD3_01_33099,570.T5_BF5_01_33362,574.T1_RD1_01_33097,576.T3_BA7_01_33173,588.T0_RB5_01_33075,584.T1_RD10_01_33106,583.T3_BB1_01_33180,602.T3_BC7_01_33199,571.T0_RA2_01_33059,593.T0_RB10_01_33080,603.T5_BA3_01_33400,573.T0_RA4_01_33061,573.CT5_BA7_01_33404,603.T3_BC8_01_33200,599.T4_BE12_01_33356,570.T0_RA1_01_33057,576.T4_BD3_01_33208,597.T1_RE10_01_33119,573.T3_BA4_01_33170,594.T2_RH3_01_33154,603.T4_BF4_01_33361,591.T4_BE4_01_33348,582.T3_BA12_01_33178,581.T0_RA11_01_33068,586.T0_RB4_01_33074,597.T0_RC2_01_33085,585.T4_BD11_01_33216,586.T1_RD12_01_33108,590.T0_RB7_01_33077,596.T5_BH5_01_33388,586.CT5_BB6_01_33416,583.T0_RB1_01_33071,584.T4_BD10_01_33215,601.T4_BF2_01_33359,574.T3_BA5_01_33171,585.T5_BG7_01_33377,600.T3_BC5_01_33197,598.T1_RE11_01_33120,571.T5_BF6_01_33363,578.T3_BA9_01_33175,596.T3_BC1_01_33193,586.T3_BB4_01_33183,585.T2_RG7_01_33145,576.CT5_RA9_01_33406,598.T2_RH7_01_33158,597.T5_BH6_01_33389,601.T3_BC6_01_33198,597.T4_BE11_01_33355,583.T4_BD9_01_33214,582.T4_BD8_01_33213,577.T5_BF12_01_33369,591.T2_RG12_01_33150,591.T3_BB8_01_33187,595.T0_RB12_01_33082,580.T1_RD6_01_33102,600.T1_RF1_01_33123,603.T0_RC8_01_33091,577.T1_RD4_01_33100,591.T0_RB8_01_33078,572.T2_RF7_01_33132,593.T3_BB10_01_33189,594.T4_BE7_01_33351,592.T2_RH1_01_33152
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33625,52912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51828,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53339,0,0,0,0,0,0,0,0,0,0,0,0,60840,48595,0,0,0,0,0,0,0,0,0,62843,0,0,0,0,0,0,0,62577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47506,0,0,0,0,0,0,0,0,0,49426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56622,0,0,0,0,0,0,0,0,0,0,0,33457,0,40835,0,50487,58851,0,0,0,34845,0,0,0,32625,48735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62731,0,33865,0,12504,0,0,0,0
62,0,0,0,0,0,0,0,0,0,8351,0,0,0,0,0,0,3915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691,0,0,0,0,0,0,0,3103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2477,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,12264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9200,0,0,18824,0,0,0,15388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6292,9005,0,0,0,0,0,0,7549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6733,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,5832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4769,0,0,0,0,0,0,0,0,0,0,7238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4453,0,0,0,0,5349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0,0,0,0,4940,3549,0,0,0,0,0,0,0,8815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6873,0,4633,0,0,0,0,5460,0,0,0,0,0,0,3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,0,0,0,18939,0,0,0,3543,0,0,0,0,0,0,8812,0,0,0,0,0,0,0,4572,0,0,0,0,2983,0,0,0,3320,0,0,8115,0,0,3596,0,0,0,9600,0,0,8513,0,0,4209,14910,0,0,0,0,0,0,0,0,0,0,0,0,7290,0,0,0,0,0,0,0,0,0,0,0,0,0,9029,0,0,0,0,0,0,0,0,0,18475,0,7363,0,0,0,0,0,3591,0,0,0,0,0,0,0,0,7586,5580,0,0,0,0,0,0,0,0,0,0,0,17909,0,0,0,0,0,0,0,6990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5076,0,0,0,0,0,3503,10112,0,0,0,0,15545,0,0,0,0,0,0,0,0,0,0,5300,10514,14251,0,0,2283,0,0,0,0,0,0,0,0,0,0,14652,8256,4079,4570,0,0,0,0,2885,0,0,0,0,7421,16181,0,0,0,11694,4575
68,0,0,0,0,0,0,0,0,0,36298,0,26887,0,0,0,0,24144,0,0,0,0,20474,20543,20685,22866,0,0,0,11249,0,0,0,0,0,14861,0,18483,0,0,0,0,19370,17357,6311,0,12952,10564,0,0,0,6833,3476,0,0,0,15544,0,19690,0,12793,0,0,0,15336,0,22267,44871,21181,0,0,0,8281,0,0,0,0,0,0,0,0,0,12555,0,0,0,14042,0,19890,14713,0,22475,0,12432,0,0,0,0,0,0,0,0,0,0,0,0,0,22763,0,0,0,14195,0,0,0,16320,0,0,0,0,0,0,25236,0,16440,0,0,5778,0,0,18340,0,0,0,0,0,0,0,32758,20330,0,0,0,0,19533,18565,0,0,0,23465,0,18277,0,0,0,12406,0,0,0,0,0,0,0,0,0,20433,0,7084,0,0,26668,3850,12970,0,12055,0,40640,1674,0,0,0,13462,0,19418,0,0,23314,18041,0,0,0,21278,18640,0,0,0,0,0,0,0,0,0,22838,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5949,0,0,0,0,0,0,0,30853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27797,0,0,0,0,0,0,0,0,58163,0,0,0,0,0,4825,0,60670,0,0,0,12986,0,0,0,12514,0,0,0,0,0,0,4925,0,9763,0,9560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54327,0,0,0,0,0,0,0,0,0,0,99433,0,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,4666,0,0,0,9479,0,0,0,0,0,0,10804,0,0,0,0,0,0,0,0,0,0,0,15943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80038,0,0,0,0,0,0,85471,0,0,0,0,0,0,0,0,0,0,0,4746,0,0,0,40316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8171,0,5379,0,5235,0,0,46255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96496,0,0,0,0,0,0,0,0,0,6249,0,0,2041,0,0,0,0,0,0,0,0,0,0,0,0,89198,0,0,72126,0,0,0,81740,0,0,0,0,0,3707,0,0,0,7320,7472,151175,0,0,0,0,0,0,0,0,0,0,0,0,0,1398,0,0,0,0,53588,0,0,0,80468,0,0,5233
71,0,0,0,0,0,0,6308,0,0,0,0,0,0,0,0,6321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16775,0,0,0,0,0,0,0,0,0,0,0,6518,0,0,0,8735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,33791,0,0,0,0,0,0,0,0,114596,0,0,0,0,0,0,0,0,61552,43170,0,0,0,0,0,61381,0,0,0,0,0,25873,0,0,51093,0,0,46290,0,37719,0,0,0,49842,0,0,0,0,0,0,0,48367,0,0,0,0,50446,0,0,0,0,0,0,0,0,63139,0,0,0,0,0,0,21605,48049,0,0,0,0,58249,0,0,0,0,0,0,0,0,0,0,0,5493,0,0,0,0,0,0,0,0,14653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26114,0,0,0,0,0,0,0,0,0,0,0,23197,0,0,0,0,0,8694,0,0,0,0,0,0,0,0,0,0,0,0,0,15622,0,0,0,18161,0,0,0,0,0,40117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25566,0,0,0,0,0,0,0,0,0,0,0,0,0,15944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72769,0
73,0,0,0,0,5950,0,0,0,0,0,0,0,11865,0,63572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45520,0,0,0,0,0,0,0,0,22969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18150,0,0,0,0,0,0,0,51118,0,0,0,0,0,0,0,0,0,0,32659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22441,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41792,0,0,0,0,0,0,0,0,76789,0,0,0,0,75240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68451,0,0,0,0,25412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,0,35289,433511,0,0,0,51332,0,94620,0,0,0,0,0,0,0,6497,0,6856,0,0,0,0,380367,0,36027,0,478927,0,12548,16235,0,34593,0,0,0,0,89865,0,0,7898,0,438526,0,0,22612,0,0,422949,0,0,0,35870,0,0,0,0,10831,0,0,0,0,0,31775,0,0,4314,35551,0,0,0,0,0,0,11913,0,0,0,30259,0,0,0,377955,0,16802,0,0,0,0,38463,0,0,0,37924,0,12106,0,255006,0,0,0,57984,0,0,0,81009,0,281682,0,0,43031,0,0,0,0,0,0,0,98539,0,0,124572,0,0,0,22149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12586,0,0,0,0,0,0,44404,11877,0,0,13366,0,0,41002,7204,0,9971,13679,0,0,12556,0,4861,0,0,0,0,0,0,13692,0,0,0,0,60735,0,0,69815,0,0,0,94184,0,0,0,0,40607,0,0,13574,0,0,12274,0,0,58257,0,0,0,0,76310,0,0
77,0,0,106190,193210,183885,0,249108,94659,129131,0,17976,189880,603231,7286,173285,124115,146344,0,110048,178105,61210,0,77133,206147,160199,118827,86815,31653,77700,121623,0,455344,0,165792,141529,132349,0,500448,90324,0,23157,178958,52192,104504,162660,94428,116075,203195,160850,185831,72390,80780,111662,0,0,109637,0,103272,249708,0,34899,0,664810,145862,98434,122966,210005,0,27750,0,130118,163265,118263,91956,0,74001,44776,166857,127048,144221,190796,0,92525,99231,148355,115680,91420,125753,0,157834,149354,0,234456,0,28807,0,72276,0,66082,46025,126107,346093,246522,0,86669,79028,99619,29399,76938,0,184303,0,95359,41073,53252,214578,43486,0,90351,78255,110941,12907,284373,26859,82546,93468,91637,38451,131975,133446,141839,0,66748,112051,163020,137665,126753,0,155972,132120,0,183593,162558,24883,323913,0,171613,118081,42235,129173,141749,0,0,0,0,104504,162474,43078,39228,21348,162263,0,125666,37882,108912,0,0,274034,0,92608,9318,81399,392278,77368,67721,311794,154970,83329,174704,73132,32996,160705,0,0,0,124751,167730,149908,64644,367512,142152,62069,52226,0,111648,0,0,79751,300567,79338,0,0,107325,203659,91435,50481,169150,124955,56930
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71445,0,0,0,13644,0,0,0,0,0,0,0,0,0,0,0,0,117700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19580,0,0,0,0,0,0,17445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23009,0,0,0,0,0,0,0,0,0,0,0,31754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,105146,14758,0,25723,28567,0,14499,0,0,0,94434,0,41564,42194,0,32945,0,46562,0,37377,85417,62100,10824,0,5418,8609,0,0,0,18969,0,16994,20585,14034,30455,12550,2608,84483,0,110105,0,123189,0,0,0,0,0,0,7463,0,0,18092,0,0,0,20559,0,0,8706,0,11091,0,71866,0,0,0,106690,21948,0,4717,0,0,0,26074,18383,0,14988,27388,49947,5206,13762,19228,2404,10582,0,0,53229,46063,18689,0,5219,0,188012,32348,48607,35553,178946,13111,0,20524,0,0,53276,0,138170,46568,50255,0,27341,80833,82301,1531,15788,2899,95071,117115,121795,54656,0,2667,221945,0,0,0,6365,0,0,18482,14415,39125,35559,23254,15856,0,0,27883,92963,23112,6273,0,0,0,0,0,39312,10822,5280,52219,2534,0,10852,138501,9970,0,0,10602,9926,12526,21773,6041,0,8725,94241,29857,0,110530,0,29061,0,53625,4623,0,0,4412,7132,13356,22350,10839,0,49469,0,11927,0,16585,24026,8416,19764,66989,8904,0,51196,0,38014,10064,114785,43393,5712,0,0,17843,0,12050,23815,11954,37809,10215,15720,0
82,0,20793,0,0,0,2224,0,0,0,0,0,25113,0,0,3763,0,2320,0,2791,0,4823,7848,1847,20829,0,0,0,0,0,0,0,0,16729,0,0,10424,0,0,15395,0,15912,0,20079,0,0,0,0,0,2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12834,0,0,0,16255,21781,0,0,0,0,0,0,0,0,0,12785,8546,0,0,5266,0,0,0,0,7856,44882,0,0,0,0,0,20642,0,9326,9559,0,0,0,0,0,15130,0,16504,7255,16989,0,2642,4366,25575,0,0,0,22065,5665,7896,16367,0,0,20801,0,0,0,0,0,0,0,0,0,0,15128,0,0,0,6155,19232,0,0,0,0,0,0,0,3079,20721,0,6906,0,0,0,11362,2425,0,0,2487,0,0,8346,0,0,0,0,9879,0,14094,0,0,0,0,0,0,0,0,0,0,0,0,0,3420,0,0,0,12398,0,0,0,14959,7717,0,8610,0,3493,0,14042,8787,0,0,0,0,0,11116,0,1847,0,2719,0,0
