582.T1_RD8_01_33104,601.T1_RF2_01_33124,585.T1_RD11_01_33107,578.T1_RD5_01_33101,572.T1_RC11_01_33094,602.T1_RF3_01_33128,596.T1_RE9_01_33118,594.T1_RE7_01_33116,575.T1_RD2_01_33098,571.T1_RC10_01_33093,593.T1_RE6_01_33115,589.T1_RE2_01_33111,592.T1_RE5_01_33114,588.T1_RE1_01_33110,590.T1_RE3_01_33112,581.T1_RD7_01_33103,595.T1_RE8_01_33117,599.T1_RE12_01_33121,573.T1_RC12_01_33095,583.T1_RD9_01_33105,570.T1_RC9_01_33092,603.T1_RF4_01_33129,591.T1_RE4_01_33113,576.T1_RD3_01_33099,574.T1_RD1_01_33097,584.T1_RD10_01_33106,597.T1_RE10_01_33119,586.T1_RD12_01_33108,598.T1_RE11_01_33120,580.T1_RD6_01_33102,600.T1_RF1_01_33123,577.T1_RD4_01_33100
0,0,0,0,0,0,0,6156,5984,0,0,0,16904,0,0,0,0,0,0,8226,6053,0,5475,0,6037,0,4122,0,0,0,2341,3229
0,2718,0,0,0,0,0,0,7977,0,0,4211,0,0,0,6263,0,0,0,0,0,0,0,0,0,0,0,4123,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6253,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9139,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3775,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2598,6949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4068,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14792,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3925,5783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37554,0,8463,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7359,0,0,0,0,0,0,0,9464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,11617,0,0,0,0,0,0,26141,0,0,0,0,0,2782,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33248
3854,0,0,0,0,0,0,2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2126,0,0,42835
0,3655,0,3812,0,0,1094,4641,0,0,6510,0,5621,0,2488,2647,0,4581,0,0,0,8257,1336,1849,0,4556,2669,2143,8099,1808,7038,0
3093,8395,1023,0,1876,7718,4314,0,1970,3802,0,14833,0,0,8002,0,0,0,1850,3423,1664,0,0,0,1388,0,5007,4438,0,0,5266,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2588,3379,6425,0,0,0,3128,11722,0,2036,0,0,3261,4200,0,3765,0,0,5200,2340,0,2712,2730,3110,0,4970,0,4153,5335,6057
0,0,0,2663,0,0,0,0,0,10953,12533,0,0,0,0,0,0,0,0,0,0,0,5930,0,0,3178,0,0,4905,0,0,0
2571,2453,30499,6936,28740,6537,0,5717,0,14185,7341,9683,2389,0,60083,11759,4512,22267,0,0,31087,21212,28194,5126,0,13894,20251,12448,0,0,29389,0
0,9345,2929,0,0,0,0,0,13066,0,11175,0,3878,0,9975,0,0,0,0,7338,4772,5034,0,0,7552,0,6749,0,0,23784,14801,0
16958,0,0,24441,5636,8809,13175,2678,0,5023,0,18392,8746,0,0,0,2470,7896,3345,6757,0,25587,2760,0,0,7020,0,3944,4403,0,5928,0
0,3004,0,8204,0,0,6347,9541,0,0,0,0,11930,0,0,0,0,0,2617,19495,0,3545,0,0,5512,5145,0,4718,0,0,4379,0
0,4700,0,0,0,0,0,0,15241,0,0,0,7890,0,0,0,0,5143,0,4077,0,0,0,0,0,2768,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3605,0,0,0,0,0,0,0
0,0,0,0,3688,0,0,2902,3242,0,0,0,0,0,0,0,0,0,0,0,0,0,2879,0,0,0,0,0,2701,3131,0,4060
1263,0,0,0,0,0,0,0,0,0,0,1659,0,0,4918,0,0,2388,0,0,0,0,1990,0,0,0,0,0,0,0,0,2812
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3667,0,0,0,0,7406,0,0,0,0,0,0,0,4840,0,0,0,0,0,0,0,0,0,0,0,0,0,3059
0,2070,0,2096,2468,0,0,0,2601,0,0,5659,1388,0,0,0,0,2083,0,1512,0,1408,0,0,4719,0,1431,1437,4413,0,1523,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9158,0,0,0,0,3694,0,0,0,0,0,0,0,0,0,0,5931,0,0,0,0,0,0,0,0,0,0,0,0,0,4489
0,0,0,0,0,0,0,0,0,0,0,0,0,5844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6932,5136,0,7884,0,0,0,0,0,0,0,0,0,0,3314,0,0,0,0,0,0,0,0,0
0,0,0,0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4664,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1514,0,0,0,2492,0,0,0,0,0,0,0,0,0,0,0,3169,0,0,0,0,0,0,1616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,0,2940,0,0,0,0,0,0,0,0,0,0,4658,0,0,0
0,0,0,0,0,0,0,3808,0,0,0,3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3385,0,0,0,1335
0,3957,0,0,12303,0,0,0,5902,5038,2429,0,2045,8459,3127,5652,6203,11697,3302,0,5227,0,0,4647,0,5532,1474,2904,3309,6708,0,0
0,0,0,0,8846,0,0,71516,0,2712,12959,0,9191,0,0,3865,11626,0,5171,0,2722,0,0,0,3983,0,0,0,0,44850,0,4143
0,0,0,0,5066,0,0,0,0,0,0,2190,0,77314,12472,0,0,0,0,0,0,0,0,0,2098,0,0,0,0,0,1593,0
0,0,0,0,0,0,0,0,0,0,0,0,0,12884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,21490,20967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12182,0,5983,0,0,7699,2538,6116,0,0,6911,0,3274,3525,0,0,0,0,3455,0,0,6065,0,4755,2889,3553,2549,0,12578,0,0
0,17356,0,0,3527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5105,0,0,0,0,0,0,8414,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18832,55027,6762,70506,30928,0,134420,8940,259873,90560,15126,40765,37725,8855,44082,47820,0,95946,9428,5379,31603,0,52114,0,39663,0,6952,26547,14405,0,35545,85232
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,0,2272,6585,7683,3269,9932,9999,10363,9858,3325,0,6531,6895,4183,10019,8280,8470,12034,4315,7113,0,0,11218,8828,7590,6362,0,10672,8017,2476,12782
3386,2989,2863,5041,4896,0,0,5065,0,0,4231,0,3796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5505,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2949,0,0,0,0,0,4264,0,0,0,0
0,0,0,0,0,0,0,2798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,12371,2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1423,0,0,0,1326,4798,0,0,0,0,0,1314,0,0,0,0,0,3170,0,0,3057,0,0,0,0,0,0,0
0,33882,0,5472,8229,0,46908,0,67115,11585,0,11706,0,0,5528,13485,0,29254,0,0,5372,23246,0,0,0,0,0,0,7634,0,12132,26388
0,2833,0,0,0,0,0,0,0,3747,0,0,0,0,0,0,0,0,0,0,0,1571,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3188,0,0,0,0,0,0,3032
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19509,2103,0,0,0,0,0,0,0,0,6649,0,0,7364,0,0,0,0,0,0,0,12892,0,0,36155,0,14389,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3424,0,0,0,0,0,0,0,0,0,0,0,0,0,2988
0,0,0,0,0,0,0,0,0,3725,0,3199,0,3685,3489,0,0,0,0,3816,0,0,0,0,5299,0,3537,0,0,0,0,0
0,0,0,4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4295,0,3533
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5310,0,0,7714,0,763,5415,0,3645,4296,0,0,0,0,0,0,10007,7903,0,6514,0,0,0,0,0,0,0,0,0,0,0
3573,0,0,4830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7905,0,0
0,0,0,0,2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,0,0,884,0,0,988,0,0,0,0,2031,0,0,2094
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,2879,0,1515,0,0,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2105,3460,21357,0,5272,9461,13151,0,0,0,0,0,3933,4715,0,0,7334,0,4662,0,0,20938,0,0,0,9223,11832,0,12801,5494
0,0,0,0,0,0,0,41256,0,0,5253,0,0,0,0,0,23080,0,0,0,0,0,0,0,0,0,0,0,0,57683,0,0
0,0,0,0,0,0,0,0,0,0,3155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,14869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1446,0,0,0,2505,0,0,0,1245,0,0,0,0,0,1552,0,1689,0,0,0,2825,0,0,4069,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,0,0
0,6815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2303,0,0,0,0,0,0,2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,0,0
12086,0,1773,0,0,0,0,7952,0,1189,7265,0,0,0,0,0,0,8760,3544,0,0,0,0,0,0,0,0,0,10068,0,0,0
0,0,0,0,0,0,0,0,0,11277,0,0,0,0,0,1880,0,3496,0,3823,0,0,0,5531,0,0,5321,1789,5869,0,0,0
0,0,0,0,0,0,0,0,0,4109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11298,0,3858,7805,11835,2223,2640,12860,11647,0,9886,0,3870,2103,3701,7045,0,0,0,3321,13634,2507,0,0,0,0,0,0,0,0,14496,0
0,2797,0,0,0,0,0,0,0,0,0,0,0,0,0,7788,2898,10001,0,5485,0,0,0,0,6774,0,0,0,4635,0,5439,5891
8387,0,5869,2382,19556,5564,3641,4832,0,0,5729,24377,6231,0,0,11338,0,17953,12621,0,13521,4976,0,14172,0,0,4947,0,6567,24655,6001,10814
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4191,6131,0,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,1534,0,0,0,0,0,0,3065,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7245,0,0,0,0,0,0,0,0,0,0,0,4823,0,0,0,16762,0,0,0,0,0,0,0,0,8973,0,7381,0
0,0,0,22794,5318,0,6429,18413,5192,0,0,0,11702,0,0,0,0,0,0,2610,0,0,0,17449,0,0,0,5844,3946,0,0,19560
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6807,0,0,0,0,0,0,0,11459,0,0,0,6426,0,0,0,0,2277,0,0,0,0,11253,5624,0,0,10721,7950,0,0,0
4980,0,4369,14548,0,0,0,0,7002,7638,0,0,2078,0,0,21426,0,3376,0,5488,0,2158,0,0,0,0,0,1626,0,11152,7552,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401,0,1766,0,0,0,0,0,0,0,0
0,0,0,4307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8024,0,15767,0,0,0,0,0,0,0,0,6167,0
12329,1297,5570,0,44108,0,17117,16080,9300,0,26156,6153,0,10998,6024,14123,9906,51341,14977,5359,12351,0,0,0,0,7550,7906,3080,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7002,0,0,5437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7802
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,0,0,0,0
0,1159,0,1765,0,9624,0,0,0,18424,0,8299,6712,0,0,0,0,0,15571,0,16519,0,3206,0,5253,0,0,4437,0,16668,15700,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5849,0,4065,0,0,0,0,0,0
0,0,0,0,0,0,0,9530,0,0,0,0,0,0,0,0,982,0,0,0,0,0,0,0,0,0,0,0,0,16114,0,0
6293,0,3827,0,3580,0,0,8069,1921,0,0,0,0,0,0,0,0,10326,3204,0,0,0,0,0,0,0,0,0,0,0,0,3370
0,0,0,0,0,6344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2771,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3603,0,0,0,0,0,0,0,0,0,0,0,0
0,12874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4180,0,0,0,0,0,0,8006,0,0,0,0,0,0,1983
0,0,0,5351,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7361,0,0
11466,0,0,0,15066,0,0,0,0,0,0,0,0,0,0,5437,2576,0,0,0,6028,0,0,0,0,0,0,0,0,4013,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,0,0,0,2836,0,0,0,0,4152,0,0,843,0,0,0,0,1012,0,0,0,0,0,0,0,0,0,0,0,3197,1952,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3789,0,0,0,0,7366,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1613,0,0,0,0,0,0,2163,0,0,0,0,0,0,0,0,0,0,0,0,2177
0,20480,0,23924,18754,0,30143,4552,7963,27113,0,29810,6901,9678,17408,34340,3554,23287,21191,20083,29017,0,0,0,28729,0,12678,12456,0,31634,34804,3660
0,1674,18822,0,14614,7499,0,0,2207,6426,0,10804,0,0,0,0,0,0,5413,0,2373,13796,3857,0,0,0,4216,6912,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1929,0,0,0,0,0,0,0,0,0,0,6760,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12394,0,0,0,0,0,0,0,0,0,0,10316,0,0,0,0,0,0,0,0,0,3483,0,0,0,0,0,0,0
0,0,0,2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5533,0,0,0,0,0,0,0,0,0,2934,0,0,0,0,0,3436,0,3562,0,0,4838,3870,0,0,0,0,0
0,11426,8058,37425,5021,0,5583,4142,21357,0,4659,0,0,0,0,23991,0,8509,22043,23784,7139,9139,0,0,22277,0,6543,0,0,13493,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5636,0,0,0,0,0,0,0,0,0,0,0,3917,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11360,3018,0,3408,0,0,0,14609,0,0,10648,0,0,0,0,1739,0,3230,2034,2137,2422,15250,0,1580
0,0,0,0,11074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3668,0,0,4960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6268,0,0,0
0,0,0,0,0,0,0,0,0,2365,0,0,0,0,0,0,2884,0,0,5336,8357,0,0,0,0,0,0,0,0,0,0,0
5506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9871,0,0,0,0,0,0,5933
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4689,0,0,0,0,0
9968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16374,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8482,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13164,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7974,0,0,0,0,0,0,0,0,10014,0,0
0,0,0,0,0,0,9388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5928,0,0,13195,0,0,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10243,0,0,0,0,2879,0,0,0,0,0,0,0,0,2607,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3725,0,0,0,0,0,0,0,0,0,0,0,0,2295,0,0,0,0,0,0,0
0,3519,0,0,0,0,1935,0,0,1776,0,0,0,0,3569,0,2702,0,0,0,0,12475,3002,0,0,3393,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097,0,0,0,0,0,0
0,3010,0,0,0,0,0,0,0,0,0,8356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2463,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2519,0,0,0,0,0,0,0,0,0,0
46367,27640,48239,65383,28183,20114,51034,27753,61941,96426,69851,33587,30577,21927,41595,75623,10972,109012,51443,28359,21427,45155,26428,52649,58982,37464,23330,35897,44630,78436,52087,70563
0,0,1749,0,0,1667,0,0,0,2565,0,0,0,0,5168,0,0,0,0,0,0,1959,0,1760,0,0,0,0,0,0,0,0
0,0,0,3867,0,0,0,0,0,0,0,3426,0,0,0,2227,0,0,0,0,0,5478,0,0,2228,0,0,3291,0,0,0,0
0,0,0,0,0,0,4065,0,0,0,0,3599,0,0,4546,0,0,0,0,2677,0,3373,0,0,2816,0,0,0,979,2788,0,0
0,0,0,0,4002,0,5173,0,8540,0,0,0,0,0,0,0,0,0,10841,0,2287,0,0,0,0,0,0,0,3942,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6033
0,0,0,0,0,0,0,0,0,0,0,1923,0,0,0,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2988,0,3031,0,0,0,0,0,3940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,148856,0,0,67975,0,49902,0,0,0,144640,0,0,0,0,0,0,0,0,0,0,0,0,143218,0,0
3619,0,0,0,0,909,0,0,0,0,3134,0,0,0,0,0,0,0,0,0,0,3451,0,0,0,0,0,0,0,1966,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12189,0,0,0,0,3155,0,0,3794,0,3841,11976,0,0,0,0,0,0,0,0,10902,16015,2314,0,0,0,0,0,0,0,0
0,7637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5447,0,0,0,0,0,0,0,0,0,0
0,0,3895,0,0,0,0,0,0,0,0,0,4945,0,0,0,0,0,0,0,4811,0,2096,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5167,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3547,0,0,0,0,0,4367,0,0,5803,0,6500,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,14259,0,0,4293,0,7605,0,0,0,27037,0,3940,0,0,0,0,0,0,0,0,0,0,5701,0,5799
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
