571.T2_RF6_01_33131,596.T2_RH5_01_33156,578.T2_RG1_01_33139,588.T2_RG9_01_33147,599.T2_RH8_01_33159,602.T2_RH11_01_33162,597.T2_RH6_01_33157,589.T2_RG10_01_33148,573.T2_RF8_01_33133,575.T2_RF10_01_33135,576.T2_RF11_01_33136,581.T2_RG3_01_33141,600.T2_RH9_01_33160,584.T2_RG6_01_33144,601.T2_RH10_01_33161,583.T2_RG5_01_33143,595.T2_RH4_01_33155,590.T2_RG11_01_33149,570.T2_RF5_01_33130,574.T2_RF9_01_33134,586.T2_RG8_01_33146,577.T2_RF12_01_33137,603.T2_RH12_01_33163,582.T2_RG4_01_33142,593.T2_RH2_01_33153,580.T2_RG2_01_33140,594.T2_RH3_01_33154,585.T2_RG7_01_33145,598.T2_RH7_01_33158,591.T2_RG12_01_33150,572.T2_RF7_01_33132,592.T2_RH1_01_33152
0,0,0,0,3471,5394,0,7066,0,0,0,0,0,0,0,0,0,3358,0,0,0,0,0,0,0,0,2106,0,0,0,0,0
0,0,0,0,0,0,0,0,6093,0,0,0,0,0,0,0,3123,2086,0,5134,0,0,0,0,0,0,0,0,0,0,2830,0
13198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9739,0,2723,0,0,0,2780,0,0,0,0,1508,3165,0,11598,0
4087,11466,6416,0,0,0,13257,0,0,0,0,8680,24951,10238,10011,5738,3321,8597,7419,3649,8196,2722,12715,7188,4100,0,3810,0,0,0,0,6945
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11387,0,8900,0,0,10231,0,0,0,0,0,4841,0,10012,0,0,13877,0,0,0,0,14242,0,0,0,0,0,3024,26399,2598,0
0,0,29974,90287,49951,0,0,59705,0,29544,0,0,93316,21350,0,0,6206,81185,0,12249,16988,0,11645,13531,0,0,0,30111,0,183068,1583,14013
18562,13052,4488,3279,45589,39347,0,3036,0,0,0,2276,0,0,2237,12409,0,0,22553,17877,0,0,0,15947,19941,0,0,0,9699,4099,14531,17805
0,0,0,0,0,0,0,0,0,0,0,3732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625,0,0,0,0,0,0,0,0,0,0,0,0
0,6903,0,0,0,0,0,0,0,0,2587,0,0,0,0,0,0,5032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3027,0,0,0,0,0,0,0,0,5088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3420,0,16258,27494,34933,50359,14598,36552,12866,13829,0,0,0,0,0,0,0,0,6029,8371,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2826,0,2927,0,0,0,0,0,0,5183,0,0,0,9347,0,19345,6416,0,0,0
0,0,0,0,0,0,0,0,0,0,6184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,0,7599,0,0,0,0,0,18258,0,4488,4627,0,12156,0,0,0,0,0,15931,0,0,0,0,0,0,0,7838,2682,0,0,3021
0,0,0,0,2487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7223,0,6958,0,5672,0,0,6094,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4754,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7833,0,0,0,0,0,0,0,6333,0,0,0,0,0,0,0,6918,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1844,0,0,0,0,0,8798,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7718,0,0,0,0,9450,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,26093,0,0,0,0,0,0,0,0,0,0,2970,0,10943,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,10619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,18352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25416,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3050,0,0,0,0,0,0,0,0,0,0,0,0,59267,0,0,0,0,0,0,0,0,0,0
0,2278,3892,3806,1416,0,0,3155,0,0,0,0,0,0,0,0,1457,3859,5395,7073,5054,0,0,0,0,3137,0,3825,0,2933,0,1999
4701,0,0,4166,0,0,4498,4729,4598,3564,0,0,7602,13218,6118,1393,3136,1737,2351,0,3179,0,4785,4939,0,0,1812,0,0,678,5638,0
0,0,0,0,0,0,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2229,0,0,0,0,2235,0,0,0,0,0,0,0,2387,0,2293,2551,0,0,0,0,3176,0,0,0,0,0,0,0,0,0
0,0,4588,0,0,0,0,0,0,3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3317,0
0,0,0,0,0,0,0,0,12205,0,5531,7557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2581,0,0,0,0
0,2482,4517,0,2298,0,0,0,23258,3812,0,5833,0,22015,3417,26858,0,0,39939,3953,4057,1789,6929,18470,2049,0,0,8776,0,0,17125,2784
6096,0,0,0,0,0,0,4675,0,6467,0,4223,9778,2570,8199,10552,0,0,0,13188,5203,0,0,12011,3664,0,0,0,0,4630,0,0
2018,11146,12938,12323,0,0,4738,11925,7329,11512,4410,0,7839,2265,11246,20031,0,8737,10055,0,10434,0,7030,16917,0,13883,2600,9394,0,6437,8926,10418
3286,0,4551,0,5397,0,2824,2070,0,0,0,6259,4462,3552,0,0,0,0,0,4228,7770,0,0,0,0,2342,0,2087,0,0,17553,0
0,0,0,0,0,0,0,0,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,5636,0,0,0,0,0,0,0,0,0
0,0,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,806,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962,0,0,2791,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2949,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4934,3835,2164,0,2214,0,8126,5689,1600,0,1313,1749,6177,0,6483,0,3534,2341,1527,0,1792,0,6404,0,3626,3913,1510,997,0,4061,1746,2367
0,0,0,5326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2489,0,0,0,0,0,7502,0,0,0,0,0,0,0,0,0,2708,0,0,0,0,0,0,0,0,0,0,0,4148,0,9844
0,2350,0,5094,0,10949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2868
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2198,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18258,7255,0,0,0,6435,3925,0,0,0,6650,0,1857,0,0,0,912,0,0,0,0,0,1984,0,495,0,0,0,0,0,0,19468
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595,0,0,0,0,0,0,0,0,0,0
1056,0,0,0,0,0,0,0,2205,0,0,0,0,0,0,0,0,0,1915,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1466,0,0,0,1442,0,0,0,0,2572,1592,1215,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5062,2596,9015,4080,0,2239,0,0,0,0,0,0,0,8224,0,0,0,0,0,0,0,0,4783,0
0,0,0,6858,0,0,0,0,2039,3249,0,2799,0,0,0,0,50975,0,0,17490,0,0,0,0,2008,1955,63923,0,0,0,0,10043
30454,6625,0,0,11009,0,10052,1709,1958,0,0,0,0,0,9894,0,4010,0,0,0,0,0,5193,0,0,0,21519,0,12588,0,0,0
0,22059,0,4947,12593,6273,11644,11300,0,0,0,0,5678,0,14337,0,0,6992,0,0,0,0,4542,0,0,0,0,0,20202,15691,0,18323
4423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7279,0,0,0,0,0
0,11788,0,14619,28692,9350,8290,0,0,0,0,0,31525,0,0,0,51191,12872,0,0,0,0,5584,0,16452,0,10228,0,9165,19583,0,25133
0,6887,0,24612,3095,54728,3587,3670,6791,0,4980,15668,10493,0,3605,0,0,4586,0,0,0,6406,0,0,8225,6132,4538,4314,0,2713,4748,0
0,3550,0,16218,0,10564,0,0,0,0,0,0,0,0,0,0,0,4237,0,0,0,0,3820,0,0,0,0,0,0,0,0,27257
2663,52323,0,26388,27348,5038,65786,36077,0,0,0,0,112980,0,56049,0,5149,40301,0,0,0,0,29019,0,14720,0,0,0,17912,28305,0,22532
132422,111723,6914,347500,29970,142978,14426,23294,46003,4262,45773,0,11157,4703,47102,0,47087,25329,64310,0,30605,85138,12983,23258,28329,0,36398,30749,28102,35501,0,135714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,0,10303,0,0,0,0,0,9339,6405,7778,0,0,12055,0,5470,0,1797,7373,6404,5835,11639,0,2252,2237,9680,0,2651,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8991,0
4067,0,0,0,0,0,0,0,0,0,0,2225,0,0,0,0,0,0,3755,0,0,0,0,1914,0,0,0,3315,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7248,0,0,0,4034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5723,0,0,0,0,0,0,2343,0,0,0,0,2729,0,0,0,10698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9061
0,0,0,0,0,0,0,0,3686,1789,0,0,0,0,0,1246,0,0,5090,0,0,0,0,0,0,0,0,2264,0,0,0,0
0,18323,0,179011,0,109455,0,0,7627,0,0,0,22461,0,0,0,0,0,19739,0,0,44428,0,0,0,0,0,0,0,13867,0,42553
0,18484,0,99212,8865,37326,4262,3271,0,0,0,0,6855,0,5271,0,5303,3923,0,0,0,0,6514,0,11382,0,0,0,0,4108,0,35387
0,118749,0,34388,72489,35910,88833,45651,0,0,0,0,189769,0,145867,2737,17076,96412,0,0,0,0,56192,902,31787,0,12119,0,60651,71158,0,49591
0,16309,0,0,23540,0,18741,18287,0,0,0,0,21708,0,11295,0,0,17065,0,0,0,0,16225,0,4712,0,0,0,7632,18795,0,0
0,0,0,0,2957,0,4861,0,0,0,0,0,5578,0,0,0,0,0,0,0,0,0,7554,0,0,0,0,0,0,0,0,2738
0,0,0,13874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3993,0,0,0
0,8719,0,0,62455,0,0,89766,0,0,0,0,0,12696,15040,0,19176,0,0,0,13191,6811,67358,0,70343,0,7229,0,5504,19384,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4558,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14559,0,0,26944,0,9074,2284,7055,0,0,0,11936,0,5937,0,0,5964,0,0,0,0,19209,0,0,0,0,0,14728,6280,0,0
0,0,0,4219,0,0,0,7773,0,0,0,0,1018,0,0,0,10071,0,0,0,0,0,0,0,16333,0,0,0,15939,0,0,10307
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8670
0,0,0,0,0,0,0,0,0,0,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13713,0,12309,0,37354,2118,6569,0,0,0,0,3816,0,4098,0,0,9276,0,0,0,0,7123,0,3386,0,3589,0,7267,0,0,30104
0,0,0,0,0,0,4704,0,0,0,0,0,0,0,4830,0,0,0,0,0,0,0,2371,0,0,0,0,0,0,0,0,0
3134,0,0,0,0,0,0,2257,0,0,0,0,0,0,0,0,0,1055,0,0,0,0,0,0,8357,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0,0,0,0,0,0,5639
0,0,0,2369,0,0,0,0,0,0,0,2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5175,0,0,0,1707,0,9592,0,0,0,0,0,0,0,2280,0,4552,0,10970,12407,0,0,0,0,0,11367,0,0,9160,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13636,0,0,0,0,0,0,0,0,0,5166,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7195,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,17949,0,0,0,22688,0,0,0,4115,0,0,0,0,59481,0,0,0,0,0,0,0,0,0,56353,0,0,0,0,0
0,0,0,0,0,0,23728,0,0,1871,0,0,0,0,0,0,16390,0,0,0,0,3986,0,0,0,0,0,0,0,0,0,0
0,0,0,14949,0,54233,0,0,0,0,0,0,25123,0,0,0,0,0,0,0,0,0,10613,0,0,0,52822,0,0,0,0,47442
0,0,0,0,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,0
0,0,0,0,0,2733,0,0,0,0,0,0,4076,0,0,0,0,0,0,0,0,0,0,0,4714,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3371,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12429,0,0,0,0,0,0,0,2141,8404,0,0,0,2595,0,0,0,10599,0,0,8129,0,0,0,0,0,1637,0
0,0,0,0,3197,0,0,0,2378,0,0,0,0,0,0,0,0,0,0,0,0,0,4732,0,0,0,0,4853,0,2280,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2282,0,0,0,0,4343,0,0,0,0,2636,0,3099,3593,0,0,4010,0,0,10444,5460,9359,4565,5648,0,4259,4921,0,10550,6499
1927,2420,0,0,0,0,0,0,0,3297,0,0,0,0,0,0,0,0,0,0,4231,5740,0,0,0,4698,0,0,0,0,0,0
0,0,0,0,0,0,0,0,20699,15873,0,9326,0,5255,3432,0,6886,0,0,3786,0,6323,0,0,6834,0,0,0,10547,6980,4075,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643,0,0,0,0,0,1537,3332,0,0,0,0,0,0,0,0,4049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,0,0,0,0,13498,4514,0,0
0,0,0,0,0,0,0,0,5451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2091,0,0,0,8833,0,0,0,0,0,0,0,0,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4049
0,2208,0,6004,0,5538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3757
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3309,9891,0,2777,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,9103,9072,0,0,0,9222,0,0,0,0,2569,0,0,11314,4336,0,34589,0,0,0,0,0,15016,0,0,0,0
0,0,0,0,0,0,2312,0,0,0,0,0,0,0,2140,0,0,0,0,0,0,0,3146,0,0,0,0,0,0,0,0,3817
0,1936,3422,0,1773,0,0,0,0,0,0,0,0,0,19572,0,0,1678,0,0,0,1825,0,0,8074,0,4576,0,11581,2774,0,1710
0,0,4498,0,15064,7950,17443,0,0,8681,0,0,23043,4848,17721,6651,7615,9298,0,0,0,0,12053,0,0,2044,0,3136,0,13075,11591,0
0,0,0,0,3137,0,0,2194,0,0,0,0,6296,0,0,0,0,6121,0,0,0,0,2703,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204,0,0,0,0,0,0,0,0
0,9123,0,4473,6310,0,0,7117,0,0,0,0,0,0,14564,0,9227,0,0,0,0,0,0,0,0,0,0,0,0,12112,0,10553
4736,8092,0,0,32201,2381,0,9914,7988,6969,7216,8779,0,5958,0,0,7081,0,4508,10725,0,2503,0,7353,0,4575,0,5189,36359,0,10608,6743
0,57873,0,15694,7918,44832,21456,0,0,0,0,0,6814,0,25903,0,0,32964,0,0,0,0,29181,0,0,0,44222,0,10152,25363,0,48576
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2921,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5921,0,0,0,0,0,6994,0,0,7413,3815,0,0,0,4331,0,0,0,0,0
0,0,3662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6407,5638,2940,4605,3222,0,0,5302,0,4509,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3364,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5010,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5354,0,0,0,0,4690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3674,0,0,0,0,6719,0,0,0,0,0,0,0,0,0,7528,0,0,0,0,0,0,0,0,0,0,0,3534,0,0,0
0,5340,0,0,15838,0,0,4273,17252,0,10235,0,4102,0,0,0,0,4923,0,0,0,4887,8121,0,8519,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2422,0,0,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,0,0,1729,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2824,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2336,0,0,0,0,0,0,0,0,0,0,0,2607,0,0,1491,0,0,0,0,0,0,0
22806,25206,21183,17914,42063,3211,39660,35782,33026,15375,1440,0,49814,12095,44389,13661,35399,43101,22532,24224,0,0,49264,0,18563,13087,24056,16657,29088,39765,14598,11793
2803,5488,0,0,0,0,8987,3072,9770,0,0,3530,11422,0,0,4440,2067,6594,2377,0,1612,0,0,0,5228,0,0,0,10018,9643,9008,6798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4994,0,0,0,3912,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,5172,0,0,0,0
0,19652,17007,11979,8686,18585,42731,28147,0,7054,2842,0,0,15736,48803,0,19237,34127,12244,7603,0,3023,37297,0,17947,0,16092,0,12289,44791,9088,27512
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,0
0,0,3340,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,6338,0,0,0,0,0,3127,0,0,0,1836,0,0,5366,6932
0,0,0,0,0,0,6092,0,1602,0,0,0,0,0,0,0,0,0,0,2354,2668,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8472,0,0,0,0,0,0,0,0,0,5159,0,0,3396,0,0,0,6404,0,0,0,0,0,0,0,0,0,16364,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5277,16603,0,0,0,0,0,0,8674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2846,5898,0,0,0,0,7120,0,0,0
0,0,2656,0,0,0,3396,0,0,0,0,0,0,2826,0,0,0,0,0,2443,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5773,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4679,0,0,10434,0,0,0,0,0,0,0,0,0,0,0,0,4464,0,0
0,0,0,0,0,4705,0,4210,7975,0,0,0,8797,0,0,0,0,0,0,0,0,0,18476,0,0,0,0,0,0,0,0,6797
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4027,0,0,0,0,0,0,0,0,0,0,8309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6726,0,0,0
0,0,6366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21813,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2938,0,0,2983,0,0,3558,10532,0,0,0,0,4105,2902,0,0,4460,0,0,0,0,0,0,1714,0,0,0,0,2647,0,0,0
0,0,0,0,0,3160,0,0,0,0,0,1571,0,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,4269,0,1999,3611,0,4416,0,5750,0,0,0,0,0,7553,0,0,10605,0,0,0,0,11271,2710,0,0,0,2097,0,9995,2549,0
0,0,0,0,0,3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3787,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2672,0,9846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2151
0,0,2424,0,0,0,0,0,0,0,0,0,0,0,4803,0,0,0,0,0,0,0,0,0,0,0,3792,0,0,0,0,0
29296,0,41385,0,14138,0,19621,0,57745,59284,29785,44030,8325,14065,7503,25470,6346,23010,35785,36004,45884,105557,25456,37317,16367,33108,0,24779,18709,11134,83988,0
0,0,0,19837,0,0,0,23230,0,0,0,0,0,0,0,0,0,0,4380,1519,1642,0,0,7946,0,0,0,0,0,0,2125,0
0,0,2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806,0,0,0,0,0,0,0,0,0,0,0,0,0
