572.T3_BA3_01_33169,597.T3_BC2_01_33194,589.T3_BB6_01_33185,584.T3_BB2_01_33181,590.T3_BB7_01_33186,598.T3_BC3_01_33195,577.T3_BA8_01_33174,599.T3_BC4_01_33196,588.T3_BB5_01_33184,581.T3_BA11_01_33177,595.T3_BB12_01_33191,585.T3_BB3_01_33182,594.T3_BB11_01_33190,570.T3_BA1_01_33166,592.T3_BB9_01_33188,575.T3_BA6_01_33172,571.T3_BA2_01_33168,580.T3_BA10_01_33176,576.T3_BA7_01_33173,583.T3_BB1_01_33180,602.T3_BC7_01_33199,603.T3_BC8_01_33200,573.T3_BA4_01_33170,582.T3_BA12_01_33178,574.T3_BA5_01_33171,600.T3_BC5_01_33197,578.T3_BA9_01_33175,596.T3_BC1_01_33193,586.T3_BB4_01_33183,601.T3_BC6_01_33198,591.T3_BB8_01_33187,593.T3_BB10_01_33189
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15395,9420,0,0,0,0,0,0,0
0,0,0,0,0,0,4767,0,0,0,0,0,0,0,0,0,0,0,31128,0,0,0,0,0,0,0,0,1451,0,0,0,0
0,0,0,1843,0,0,94766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8305
9332,0,0,0,2199,0,1732,0,0,0,0,0,0,4531,3607,4973,2506,0,1255,0,1549,3219,0,0,2498,2658,3315,5951,2795,2533,0,0
0,7185,0,0,0,0,0,0,0,0,3414,0,1478,3819,2411,0,1129,0,0,0,0,2201,7762,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8953,0,0,4700,4629,3362,11420,0,0,0,0,4059,0,0,3223,0,3756,0,3889,1710,1911,3456,0,0,1913,0,0,3953
0,5668,3498,2867,0,0,0,0,0,7201,5066,0,0,0,0,0,0,5012,0,0,0,0,0,3474,2504,0,0,0,7991,0,0,0
4728,0,12048,8542,0,0,0,9743,18945,0,0,35156,0,7598,43098,4496,11974,3611,0,0,18930,19466,26945,5607,27003,14784,4565,15553,5703,36800,12735,21548
0,0,3206,0,0,0,0,0,0,0,0,0,0,0,4301,8149,0,9949,0,13754,0,0,0,11722,7438,6249,5634,0,0,17557,3820,0
11235,0,9757,0,9574,13935,0,10732,11656,21258,5791,8786,0,2065,1843,11884,1439,15577,0,0,8753,5592,0,15669,0,23764,6228,0,2587,9183,0,11310
0,3013,0,9535,3798,0,0,3510,0,0,6027,2568,0,8103,0,0,9209,0,0,12646,0,0,7953,0,0,5648,2791,3208,0,4811,0,3048
5221,0,0,0,0,0,0,0,0,0,0,7376,0,0,0,3880,0,0,0,0,7991,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8330,0,0,0,4261,4610,0,0,0,2786,0,0,0,5337,0,0,0,0,0,0,0,3107,0,0,3548,3557,0,0,0,7264,0
0,0,0,0,2058,3609,5147,0,0,0,0,0,869,0,0,0,0,1487,0,0,1502,1071,0,0,0,1328,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2576,0,6640,0,0,3379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3984,0,4037
0,1676,0,0,0,1348,2407,1670,0,0,0,0,2475,2413,0,0,0,0,0,0,0,1563,1533,0,0,0,0,1533,0,1558,2816,0
0,22829,0,0,0,0,14908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3196,0,0,0,0,0,0,0,0,23109,0,24145,8170,7117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7714,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9924,0,6300,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32770,0,0,0,0,6840,0,0,0,0,0,0,10930,0,16751,0,0,0,0,0,22493,9959,0,0,0,0,0,0,7748,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599,0,0,0,0,0,0,0,0,0,0
0,0,0,2125,0,0,10135,0,0,0,1673,0,0,0,0,770,0,0,0,0,2254,0,2258,0,0,0,0,1680,0,0,0,1826
0,1482,0,0,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3660,0,0,0,0,0,2555,0,0,0,0,0,0,0,1405,0,0,0,0,0,0,2849,0,4076,0,0,0,0,0,0,2901
6267,0,4313,8031,6164,6490,11942,2887,4399,0,6378,0,1719,4442,8217,0,7868,0,7383,0,1893,0,4138,0,0,5441,0,0,0,7536,5049,2794
1986,100002,0,0,4147,0,356546,0,0,0,0,0,0,7524,0,0,0,0,0,0,0,0,11876,0,0,0,0,0,0,0,0,11407
0,2989,0,0,0,0,0,0,0,0,0,0,0,0,0,3195,0,0,0,0,0,0,1667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4253,15525,0,4096,2959,3121,0,0,0,2605,9566,0,16043,9761,0,6519,3097,0,19985,0,5553,0,8488,0,0,4645,0,0,4066,6453,12659,5915
0,0,0,0,0,4295,0,0,0,0,0,0,0,11166,12376,0,0,8653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2368,0,0,0,0,2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56756,166136,28809,9557,14004,9074,46484,14760,20832,0,0,23108,34545,93763,0,76849,55182,0,62655,2778,110274,130401,110660,27511,41060,17215,0,14749,5833,58313,15076,8037
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,0,0,0,1924,0,0,0,0,0,1210
5452,7763,6172,6288,12762,9319,11908,7469,0,3960,7391,0,2454,4790,0,4226,8727,0,3064,0,5511,5944,5440,3253,8734,4158,0,2963,7173,4835,0,10044
0,0,0,5256,0,0,0,0,3161,1871,0,0,4422,0,0,3677,1597,1326,0,1154,0,0,3569,2142,0,0,1936,0,0,4950,0,0
0,0,0,0,0,0,0,0,0,0,0,4311,0,0,0,0,0,0,0,1774,0,0,0,0,0,0,2473,2818,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251,0,0,958,0,2573,3381,0,0,0,0,0,0,0,0,0,0
25114,94098,0,0,6265,0,8298,0,0,0,7847,0,7414,35665,13019,22617,3651,0,40760,0,28489,18694,49576,0,8734,0,0,6985,0,0,21320,10829
0,36833,0,0,0,0,2401,0,0,0,0,0,0,3313,0,0,0,0,9060,0,0,0,3670,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,10154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2368,4205
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3249,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5403,0,0,0,4285,2680,2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595,0,0,0,0,0,6248,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434,0,0,0,0,0,2929,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4312,0,0,0,0,0,0,0,0,0,0,0,0,5156,0,0,0,0,0,0,12233,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,835,0,0,0,0,1715,0,2132,0,0,799,0,0,0,0,0,1515,0,0,777,990,0,0,0,0,1841,0,3902,0,1457
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4230,0,0,0,2076,0,0,0,0,0,0,2903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,1019
0,3838,0,0,0,0,0,0,0,0,0,0,0,0,4667,0,0,0,1659,0,0,0,0,0,0,0,0,0,0,0,4373,0
0,0,0,0,0,1499,0,0,0,0,2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6117,0,13117,5142,19074,0,0,0,19368,0,5950,0,5810,0,0,0,0,0,9056,3669,32605,0,0,0,0,11932,0,0,18661,5886
0,0,0,0,0,0,16612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3177,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603,0,0,0,0
0,0,17041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4585,0,0,0,0,0,0,0
0,0,1173,0,0,0,0,0,0,0,0,0,0,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,13122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,0,0,0,4688,3517,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6101,5992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3843,0,0,2729,0,0,0,0,0,0,0,0,10290
4560,0,0,7316,2932,0,0,823,0,0,1178,0,0,0,0,0,0,0,0,0,3784,0,0,0,0,1227,0,0,0,2290,0,0
0,0,0,1965,0,0,0,4672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17111,0,0,0,6746,0,0,4736,0,7863,14951,6240,0,1589,5241,3203,0,6876,0,0,0,1347,3560,0,0,3959,0,0,0,10230,5199,0
0,0,0,0,4342,0,5439,6215,0,0,0,0,0,0,0,0,0,0,0,0,0,2384,0,0,0,0,0,0,0,0,0,0
0,0,0,7173,2644,3378,2359,0,1970,9333,18746,0,0,0,7918,0,0,0,9244,0,4831,6638,11729,0,0,3041,0,10069,0,17087,0,3823
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4888,0,0,0,0,0,0,0,0,0,0,0,0,0
4314,0,0,0,0,0,0,1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10286,0,0,4851,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1193,6181,0,0,0,0,0,0,0,0,0,0,0,0,940,0,0,4423,0
0,8457,0,0,0,0,0,3132,0,0,5623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6251,0,0,0,0
0,0,3817,0,0,6454,25800,0,0,0,32283,0,20857,0,6317,0,15561,0,9483,0,0,0,0,0,0,0,0,27459,0,0,21796,21073
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4365,3666,0,0,0,0,0,0,0,0,0,5424,0,0,0,0,3579,2716,0,0,0,6014,4942,4777,0,3070,7717,0,0,0,11816
1575,18714,0,0,0,8315,0,11580,3424,0,5232,0,0,0,0,4471,0,0,9040,3552,0,3187,13114,5281,0,5705,0,8818,0,24432,3698,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,1424,0,0,0,0,1431,0,0,1263,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5662,0,0,0,0,0,0,2114,0,0,0,0,0,0,0,0,0,0,0,0,4533,0
16581,0,5130,6386,7283,12694,4774,11342,3643,8168,0,0,4143,4225,8276,0,4201,3444,6011,0,0,0,7434,0,7086,0,0,11060,0,2207,8639,0
0,6947,0,0,0,0,0,0,0,0,0,0,7553,0,0,0,0,0,0,0,0,0,0,0,0,4347,0,10945,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4910,0,0,0,0,0,3688,0,3247,5659,3531,0,2963,0,3824,0,3499,0,0,8297,5354,0,1317,0,0,0,0,0,7505,0,11375
0,0,0,0,0,0,0,0,0,0,0,0,3716,0,0,0,0,0,0,0,0,0,3777,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4406,0,0,0,0,0,0,3581,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12741,0,0,0,6409
0,0,0,0,0,0,3549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3965,0,0,0,0,0,0,0,0,0,0,0,0,4029,0,0,6129,0,0,0,0,3324,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6601
0,0,0,0,0,0,0,0,0,0,0,3703,0,0,0,0,0,0,0,0,0,0,0,0,0,2913,0,0,0,0,0,0
13514,0,0,0,0,0,0,0,0,0,0,0,0,0,9094,0,0,0,0,0,8690,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5006,0,0
0,0,0,0,0,0,0,4851,0,1849,0,0,0,0,0,0,0,5183,0,0,0,0,0,0,0,0,0,0,0,3737,0,0
0,0,0,0,0,0,4973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,0
2560,0,0,0,0,0,0,0,0,1421,4225,0,0,0,0,2788,0,0,0,0,0,0,3279,1589,0,0,0,0,0,1655,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28058,27335,16152,0,0,28106,0,19134,0,18140,0,0,2639,23574,12278,11835,0,0,2246,14775,0,30319,30178,0,21949,0,32945,0,10130,21246,6362,7768
5854,0,0,0,0,0,0,0,0,5511,2465,0,0,0,0,0,0,0,0,0,0,0,0,9218,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,0,3536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3623,0,5815,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3660,0,0,0,4292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4465,0,0,0,0,0,0,0,0,2119,3092,0,0,0,3765,0,0,0,0,0,0,0,0,0,0,0,0,2815,0,0,0,0
7669,0,26148,0,7144,7340,0,0,0,0,0,0,5624,0,3342,5964,0,5911,0,0,0,19892,15789,0,0,4639,0,4452,0,0,5626,0
0,4125,0,0,0,0,0,0,0,0,0,0,0,0,3127,1696,0,12138,0,0,0,0,0,0,0,0,0,1764,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2431,0,0,0,0,0,0,0,0,0,0,2168,0,0,0,0,0,0,1351,0
0,0,0,3019,0,0,0,0,3674,0,0,3421,0,0,0,0,0,0,0,0,8483,0,1571,4423,4533,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6853,0,0,0,0,0,0,0,0,0,0,0,4750,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5208,0,3547,0,0,0,0,0,0,5449,0,0,0,0,0,0,0
0,0,0,0,5622,0,0,0,0,0,0,0,0,0,0,2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4543,4340,0,0,0,0,3273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4699,0,0,0,0,0,0,0,0,0,0,0,5865,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285,0,0,0,0,4430,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3097,0,0,0,0,0,0,0,0,3282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1822
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3463,2089,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2162,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5428,0,0,0,0,0,0,0,0,0,0,0,4338,0,4965,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5298,0,0,6011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7388,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4952
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2665,0,2749,0,15950,0,0,0,0,0,0,0,0,0,0,14405,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1097,2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2069,0,0,0,0,0,0,0,2475,0,0,0,0,0,2329,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2109,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,0,2975,0,0,0,0,0,0
60765,52763,48715,62861,120461,58191,85616,75231,52554,46629,34083,40707,34968,59147,23185,49084,39821,80493,47516,28119,86933,65472,23316,30977,49277,69264,40699,45490,35822,72457,37808,86618
4193,0,0,0,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599,1361,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1579,0,0,2689,0,0,0,0,0,0,0,2497,2503,0,0,0,0,0,0,0,0,0
0,0,1510,0,0,2103,0,0,0,0,0,0,0,0,0,0,1651,0,0,0,0,0,0,0,0,0,1663,0,1422,0,0,0
3149,0,0,2391,3715,2331,0,2261,0,0,0,0,2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4890,1775,0
0,0,0,0,0,0,3364,0,0,0,0,0,0,0,0,0,3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843,0,0
0,2631,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,1366,0,0,975,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2786,0,0,0,0,0,0,0,0,0,1914,0,0,0,0,0,0,0,0,0
0,48218,0,0,0,0,79275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82507,0,0,0,0
0,0,0,3657,0,0,0,0,0,0,0,5498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4877,0,0,0,0,0,0,0,1710,2458,0,0,0,0,0,0,0
0,1017,0,0,7510,3085,4659,1730,0,0,12444,25567,2139,4544,29432,10221,3721,0,5914,7516,8044,2773,4593,3337,1489,10728,0,8481,0,4844,13404,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2401,2806,0,0,0,0,0,6261,0,3163,0,0,0,0,3474,4276,0,0,4260,0,0,0,2297,2852,3980,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5347,0,0,0,6330,0,0,0,0,0,0,0,0,0,0,0,4014,0,0,0,0,0,6189,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2817,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2296,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7309,0,0,3267,0,239687,0,0,0,0,0,0,3075,5404,0,0,0,0,0,0,0,7137,0,0,0,0,1961,0,0,5595,10683
0,0,0,0,0,0,0,0,0,0,0,0,3641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2782,0,0,0,0,0,0,0,0,0,0,0,1727,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0
0,0,0,0,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0
11939,8536,0,0,0,21063,42877,3474,0,0,0,0,0,0,2444,7705,23659,0,7596,0,0,0,0,0,0,0,0,0,0,0,4848,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,628,0,0,0,0,0,0,0,0,0,0,0,1176,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16826,13458,9580,54227,12087,19454,360908,30547,4323,0,0,1725,20784,23371,0,53317,52845,0,42972,0,0,6350,58379,0,21606,0,0,0,0,2905,0,11215
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1515,0,0,0,0,0,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10318,6755,13802,0,7799,0,5909,0,31270,0,0,0,6253,14634,39292,25541,0,11109,12689,40878,15576,0,0,0,10482,28547,0,16619,0,13533,36699,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15902,0,0,7158,19852,12791,23163,6483,9467,0,20252,12045,0,12084,9410,12334,9739,0,11109,10373,22825,15001,13976,6727,11603,13433,10264,12536,4906,0,11466,12789
0,0,0,0,0,0,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
