581.T4_BD7_01_33212,600.T4_BF1_01_33358,577.T4_BD4_01_33209,592.T4_BE5_01_33349,570.T4_BC9_01_33201,571.T4_BC10_01_33202,580.T4_BD6_01_33211,598.T4_BE10_01_33354,586.T4_BD12_01_33217,588.T4_BE1_01_33345,572.T4_BC11_01_33203,602.T4_BF3_01_33360,574.T4_BD1_01_33206,573.T4_BC12_01_33204,578.T4_BD5_01_33210,590.T4_BE3_01_33347,575.T4_BD2_01_33207,589.T4_BE2_01_33346,596.T4_BE9_01_33353,593.T4_BE6_01_33350,595.T4_BE8_01_33352,599.T4_BE12_01_33356,576.T4_BD3_01_33208,603.T4_BF4_01_33361,591.T4_BE4_01_33348,585.T4_BD11_01_33216,584.T4_BD10_01_33215,601.T4_BF2_01_33359,597.T4_BE11_01_33355,583.T4_BD9_01_33214,582.T4_BD8_01_33213,594.T4_BE7_01_33351
0,7015,0,0,0,0,0,5319,5109,8736,0,3522,0,0,0,0,5243,3526,0,8664,0,0,0,0,8858,0,0,0,2596,6219,1893,0
0,0,0,0,0,0,0,2161,0,0,0,0,0,0,0,937,0,0,0,0,0,0,0,0,0,0,0,0,4749,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2740,0,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3317,0,0,0,0,0,0,0,0,3529,0,0,0,0,2763,0,3179,0,0,0,0,4819
0,0,0,1552,2076,0,0,1698,0,0,3435,0,0,0,0,0,0,3314,0,0,1092,0,0,0,0,1368,0,0,1244,0,0,0
2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7348,29841,0,3764,0,5070,0,6966,0,24288,0,0,0,0,0,0,4199,3570,0,0,4049,0,0,1882,0,0,4135,0,0,0,0,3648
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3094,4959,0,0,0,0,0,8979,0,0,0,0,0,0,7730
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,11903,0,0,0,9665,0,0,11495,0,0,0,0,6551,0,0,0,0,0,0,8931,0,0,0,0,0,0,13380
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2879,0,0,0,0,1166,0,1096,0,2670,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1619,1348,2229,0,0,6074,0,1019,1744,0,0,0,1336,0,0,0,4562,0,0,2643,0,0,0,0
0,0,5537,5894,3843,7605,0,6575,0,0,2398,0,0,1622,0,0,0,2753,7881,5335,0,0,12047,0,1851,0,9096,2181,0,0,0,4458
116955,0,0,0,0,0,29051,0,10755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14769,0,0,0,0,0,0,1563,15641,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6663,0,0,0,0,0,0,0,12522,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9554,0,0,0,0,0,0,16601,28822,0,0,0,0,0,0
0,60914,0,0,6274,0,0,0,9520,6662,4375,4958,0,3150,2386,0,0,0,0,3271,5724,0,0,5267,4486,5734,4885,0,4671,5850,3748,4535
0,0,0,0,0,4448,0,0,0,0,5315,0,0,0,0,0,0,8916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2442,0,0,0,0,0,0,21512,0,0,878,0,0,0,0
52066,0,0,39683,0,143385,0,49409,7433,289350,19462,14008,37617,2521,0,43656,61332,34776,10297,8705,11467,44425,60071,30866,18082,74526,25197,25248,0,0,22941,58242
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1779,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4685,0,2610,3645,11646,9501,11307,6540,5359,2539,8334,3007,1698,9471,0,2175,0,3074,7804,10484,10136,5482,9459,0,8457,2768,12361,9191,2537,4692,0,18621
0,0,2983,4389,0,0,0,0,0,0,0,1433,0,3296,0,0,0,0,5687,0,0,0,0,0,0,5911,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2522,0,0,0,0,2086,0,0,2326,0,0,0,0,0,0,0,0,0,0,2005,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3134,0,0,0,0
0,3364,0,0,0,2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219,0,0,0,0,0,0,0,16635,0,0,0,0,0,0
0,0,2097,1389,0,0,0,0,1563,3712,0,0,0,0,1210,5259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2956,0
31200,54855,0,9759,0,41640,0,0,0,60909,13124,30665,16943,0,0,11352,35860,6895,0,6411,0,11076,26479,0,0,20872,0,14455,5744,0,9307,20379
4692,4194,0,0,0,0,0,0,0,8026,0,0,3851,0,0,0,0,0,0,0,0,0,0,0,2125,5745,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18026,0,0,2769,0,0,0,0
0,0,0,0,0,0,0,0,0,5507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2385,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3615,0,7832,54643,7826,0,12834,0,0,0,0,0,0,6791,0,4556,0,0,13511,0,0,0,0,6082,3358,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5127,0,0,0,0,0,0,1798,0,0,0,0,0,0,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4476,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5197,0,0,0,0,0,0,0,0,0,0
0,4506,0,0,0,0,0,1529,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,1062,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,0,0
0,0,0,0,0,0,0,0,0,3634,0,0,0,0,0,0,2791,0,0,0,0,1739,0,0,0,0,0,0,0,0,0,0
0,2850,0,0,0,0,0,4074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12206,7044,0,0,0,0,3701,0,0,20888,0,0,5736,1823,0,0,0,0,0,0,0,0,0,0,0,0,0,5062
53823,0,0,0,0,0,2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448,0,0,0,0,0,1086,1436,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1274,0,0,0,0,0,0,0,0,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0
0,12784,0,0,0,0,0,0,15884,0,0,5734,0,0,0,0,3362,0,0,0,0,0,0,1726,0,0,0,0,3934,4915,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2355,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1429,0,0,0,0,0,0,0,2780,0,0,0,0,0,0,1529,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879,0,0,0,0,0,3799,7286,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3813,2870,10071,0,1648,0,0,0,0,0,6981,0,5358,0,3773,1546,0,5504,0,9821,19589,0,0,0,0,0,4637,0,0,0,8640,0
0,0,0,0,3536,0,0,0,0,1979,0,0,0,0,0,0,0,0,3289,3447,0,0,0,0,0,0,0,3082,0,0,0,0
0,0,0,0,0,0,0,0,0,2744,4256,0,0,0,4226,891,0,0,0,0,0,15678,5797,2563,0,4080,0,7857,4531,2079,10224,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3784,0,0,0,0,0,0,0,0,0,0,1967,0,0,0,0,0,0,0,0,0,0,0,3604,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6199,0,0,0,0,0
0,1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,0,0,0
0,0,1334,0,1916,0,0,0,0,0,0,0,0,0,8003,0,0,0,0,0,0,0,0,0,5531,1763,2386,0,0,2492,0,0
11012,0,10032,0,0,4022,7204,0,0,0,0,3251,0,0,7818,0,0,0,6162,19949,13126,0,21405,0,28118,12761,16608,0,0,0,0,9147
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2917,0,0,6880,2245,0,3425,0,0,1165,0,753,0,3974,4503,0,0,0,3737,0,0,0,13333,0,0,0,0,0,15024,0,0,0
0,0,0,7514,0,3754,0,3439,0,7269,0,0,0,0,0,0,0,0,0,5651,1681,10378,0,18583,4568,2964,0,0,0,0,0,6352
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2988,0,0,0,0,1219,1703,0,0,1240,0,0,0,0,0,0,0,1364,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11298,0,4006,2753,2418,7138,3920,0,0,0,3504,8870,0,9149,3598,6014,11150,0,0,0,0,0,0,0,4838,7606,11835,0,6258,1768
0,0,0,0,0,0,0,0,0,8840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,1633,0,0,0,0,0,0,0,0,3774,0,0,0,0,0,0,0
3803,2286,0,8040,19364,0,0,0,4049,0,5304,0,0,9991,2684,0,0,0,0,0,0,7857,0,0,0,0,10613,0,0,0,5769,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2549,0,0,0,0,4763,0,1630,0,0,0,5733,5844,0,0,0,10671,0,0,0,0,0,8018,0,0,0,0
2512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4384,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3618,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5824,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4143,0,0,0,0,6637,0,2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0
0,0,0,0,1753,0,0,0,0,5232,0,0,1701,0,0,0,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,2047,1534
0,0,0,0,0,0,2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2338,2100,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19394,0,2799,12566,10993,12380,15070,18641,13997,0,26677,11308,28642,0,20009,15010,23218,19471,5151,1412,9418,39572,0,0,3224,1142,0,8370,0,14249,0,10197
1849,2823,0,2485,1672,0,4469,0,0,4782,0,5246,0,0,0,6274,0,0,0,2104,0,0,0,20373,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,0,0,0,0,0,0,0,0,5605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2238,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9872,0,0,5410,0,0,0,9024,0,5797,0,0,8694,0,0,10145,5588,0,0,3840,0,20975,0,6179,3286,0,0,0,5987,0,4682,2864
3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4421,0,0,0,0,0,0,1640,0,0,0,0
0,0,0,1722,0,0,0,0,0,0,0,0,0,0,0,0,0,2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1828,0,0,0,8483,0,0,0,0,0,0,0,0,0,0,2223,0,0,0,0,0,0,0,0,2970,0,3806
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4095,0,9132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2127,0,0,0,0,0,0,2165,0,0,6844,0
0,0,0,0,0,0,0,0,0,0,0,4339,0,0,5712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5383,0,0,0,0,0,8104,0,0,0,0,0,0,0,0,10033,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8058,0,0,4427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3530,0,6234,0,0,0,0,0,5537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3851,4654,0,0,6570,0,0,0,0
0,0,0,0,1817,0,0,0,0,0,0,0,0,2867,0,0,0,0,0,3869,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3915,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3525,0,0,0,14489,0,0,0
0,0,0,6256,0,0,0,4422,0,0,0,0,5575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4109,0,0,0,0
6490,5537,0,0,0,0,0,0,0,7486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5785,0,0,0,0,0,0,8617,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12953,0,0,0,15352,0,0,0,11960,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641,607,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051,0,0,0,0,0,0,0,0,0,0,0,0,2345,0,0,0
40620,29503,39154,50823,20930,49645,38809,60468,29987,85880,77995,43080,39396,61055,38655,60603,41832,45180,37086,51264,48361,82506,47587,48000,39963,24869,37740,56065,88253,36977,62603,38033
2019,15128,0,0,0,0,0,0,0,0,0,0,2457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2454,0,4111,0
0,0,0,0,1647,0,1074,0,0,0,0,0,0,0,0,0,1546,0,0,0,0,0,0,0,1352,1201,0,0,0,0,0,1387
0,0,0,0,1547,1298,0,0,0,3092,0,0,0,0,1164,0,0,0,0,0,1082,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4198,0,0,0,0,0,0,0,0,0,0,0,0,3706,3850,0,0,1738,0,0,0,0,2288,0,0,0,1969
0,0,0,0,0,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3324,0,0,0,8385,0,0,0,0,5009
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,0
0,0,0,0,0,0,0,0,0,2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102293,0,0,0,0,0,57626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5073,4071,0,0,0,0,0,0,7924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1612,0,0,0,0,0,0,0,0,2833,0,0,0,0,0,0,0,8645,0,0,0,0,0
4290,18727,20425,3644,0,4721,0,5579,15021,13162,1117,21803,7228,0,0,6276,3023,15307,5272,6064,6227,3096,2058,7850,5380,1201,4020,5232,23694,0,14147,7442
0,21286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2736,0,0,0,6128,0,0,0,0,0,0,0,0,0,4844,0,0,0,0,3434,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5744
0,0,0,2784,0,0,0,0,0,0,5023,0,0,0,4031,4010,3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2452
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33441,0,0,0,0,0,12872,0,8212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2466,0,0,2405,1814,0,0,0,0,1996,0,0,0,0,0,0,0,0,3390,0,0,0,0,0,0,0,0,0,1726,0,3236
0,0,0,0,0,0,0,0,0,0,0,0,0,2113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6485,0,0,0,9280,35277,7270,13144,0,0,0,0,0,0,0,0,1112,0,0,0,0,0,7188,0,9265,19775,0,0,0,0,0,14958
0,0,0,0,0,0,0,0,1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,17125,23780,175234,7789,86976,0,0,0,0,2140,12638,0,0,4253,16204,14111,43222,17554,25345,101045,0,115814,63499,66154,16223,0,0,0,368107
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103531,20637,0,0,0,0,0,45684,42765,0,13986,13207,11476,0,11779,0,24980,0,8888,0,0,0,9466,0,0,0,11420,30224,12447,21526,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8408,5743,6185,12138,19972,12285,0,10881,13280,17556,15027,12820,13451,12607,10389,15005,11786,5274,8248,10965,14120,16664,11380,11764,0,4022,8016,0,13651,11656,14809,13356
0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4318,0,0,0,5533,0,0,0,0,0
0,0,0,0,0,10438,3923,0,0,4062,0,0,0,0,0,0,0,7663,0,0,7564,7437,0,0,0,0,0,6151,0,3042,0,0
322845,169696,18761,53954,57000,244759,71976,142102,76840,272606,149618,99740,156993,19530,32948,60369,207107,51810,105080,64798,35461,106993,114325,124140,180904,429417,155939,55298,26664,156810,60392,66254
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1773,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2445,0,8054,0,0,0,0,0,0,0,0,3286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1891,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2761,0,0,0,0,3317
0,4335,0,0,0,0,0,5116,0,0,0,0,0,0,0,0,0,4485,2605,1211,0,0,0,0,16319,0,0,0,0,0,0,4323
0,12934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21289,5382,0,0,0,0,0,8414,27281,0,0,0,0,0,3004
0,3449,0,0,0,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6893,0,0,0,0,0,0,0,0,0,0
4280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2363,0,0,0,2950,0,0,0,25935,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
