OTUs,571.T0_RA2_01_33058,582.T1_RD8_01_33104,586.T5_BG8_01_33378,571.T2_RF6_01_33131,578.CT5_RA11_01_33408,576.T5_BF11_01_33368,581.T4_BD7_01_33212,584.T5_BG6_01_33376,585.T0_RB3_01_33073,601.T1_RF2_01_33124,600.T4_BF1_01_33358,578.T5_BG1_01_33371,596.T2_RH5_01_33156,585.T1_RD11_01_33107,578.T1_RD5_01_33101,601.T5_BA1_01_33398,572.T1_RC11_01_33094,602.T1_RF3_01_33128,577.T4_BD4_01_33209,571.T3_BA2_01_33167,592.T4_BE5_01_33349,572.T3_BA3_01_33169,578.T2_RG1_01_33139,577.T0_RA8_01_33065,597.T3_BC2_01_33194,596.T1_RE9_01_33118,589.T3_BB6_01_33185,588.T2_RG9_01_33147,599.T2_RH8_01_33159,602.T2_RH11_01_33162,594.T1_RE7_01_33116,597.T2_RH6_01_33157,584.T3_BB2_01_33181,575.T1_RD2_01_33098,570.T4_BC9_01_33201,577.CT5_RA10_01_33407,590.T3_BB7_01_33186,589.T2_RG10_01_33148,573.T2_RF8_01_33133,588.T5_BG9_01_33379,575.T2_RF10_01_33135,594.T5_BH3_01_33386,574.T0_RA5_01_33062,598.T3_BC3_01_33195,581.CT5_BB1_01_33411,598.T0_RC3_01_33086,584.T0_RB2_01_33072,575.T0_RA6_01_33063,601.T0_RC6_01_33089,577.T3_BA8_01_33174,598.T5_BH7_01_33390,580.T5_BG2_01_33372,571.T4_BC10_01_33202,576.T2_RF11_01_33136,581.T2_RG3_01_33141,580.T4_BD6_01_33211,573.T5_BF8_01_33365,600.T2_RH9_01_33160,599.T3_BC4_01_33196,584.T2_RG6_01_33144,599.T5_BH8_01_33391,602.T5_BA2_01_33399,601.T2_RH10_01_33161,583.T2_RG5_01_33143,598.T4_BE10_01_33354,589.T0_RB6_01_33076,595.T2_RH4_01_33155,571.T1_RC10_01_33093,593.T1_RE6_01_33115,589.T1_RE2_01_33111,599.T0_RC4_01_33087,571.CT5_BA5_01_33402,580.T0_RA10_01_33067,572.T0_RA3_01_33060,586.T4_BD12_01_33217,592.T1_RE5_01_33114,590.T2_RG11_01_33149,583.CT5_BB3_01_33413,570.T2_RF5_01_33130,574.T2_RF9_01_33134,578.T0_RA9_01_33066,586.T2_RG8_01_33146,572.CT5_BA6_01_33403,588.T1_RE1_01_33110,590.T1_RE3_01_33112,593.T5_BH2_01_33385,577.T2_RF12_01_33137,581.T1_RD7_01_33103,588.T4_BE1_01_33345,574.T5_BF9_01_33366,603.T2_RH12_01_33163,595.T1_RE8_01_33117,585.CT5_BB5_01_33415,582.T2_RG4_01_33142,599.T1_RE12_01_33121,588.T3_BB5_01_33184,572.T4_BC11_01_33203,582.T5_BG4_01_33374,573.T1_RC12_01_33095,593.T2_RH2_01_33153,581.T3_BA11_01_33177,584.CT5_BB4_01_33414,582.CT5_BB2_01_33412,592.T5_BH1_01_33384,576.T0_RA7_01_33064,602.T4_BF3_01_33360,583.T1_RD9_01_33105,574.T4_BD1_01_33206,592.T0_RB9_01_33079,573.T4_BC12_01_33204,578.T4_BD5_01_33210,590.T4_BE3_01_33347,574.CT5_BA8_01_33405,591.T5_BG12_01_33382,600.T5_BH9_01_33392,595.T3_BB12_01_33191,590.T5_BG11_01_33381,585.T3_BB3_01_33182,570.T1_RC9_01_33092,575.T4_BD2_01_33207,580.T2_RG2_01_33140,596.T0_RC1_01_33084,594.T3_BB11_01_33190,600.T0_RC5_01_33088,595.T5_BH4_01_33387,589.T4_BE2_01_33346,589.T5_BG10_01_33380,596.T4_BE9_01_33353,582.T0_RA12_01_33069,593.T4_BE6_01_33350,575.T5_BF10_01_33367,583.T5_BG5_01_33375,570.CT5_BA4_01_33401,570.T3_BA1_01_33166,592.T3_BB9_01_33188,572.T5_BF7_01_33364,575.T3_BA6_01_33172,603.T1_RF4_01_33129,595.T4_BE8_01_33352,602.T0_RC7_01_33090,591.T1_RE4_01_33113,594.T0_RB11_01_33081,571.T3_BA2_01_33168,581.T5_BG3_01_33373,580C.T5_RA12_01_33409,580.T3_BA10_01_33176,576.T1_RD3_01_33099,570.T5_BF5_01_33362,574.T1_RD1_01_33097,576.T3_BA7_01_33173,588.T0_RB5_01_33075,584.T1_RD10_01_33106,583.T3_BB1_01_33180,602.T3_BC7_01_33199,571.T0_RA2_01_33059,593.T0_RB10_01_33080,603.T5_BA3_01_33400,573.T0_RA4_01_33061,573.CT5_BA7_01_33404,603.T3_BC8_01_33200,599.T4_BE12_01_33356,570.T0_RA1_01_33057,576.T4_BD3_01_33208,597.T1_RE10_01_33119,573.T3_BA4_01_33170,594.T2_RH3_01_33154,603.T4_BF4_01_33361,591.T4_BE4_01_33348,582.T3_BA12_01_33178,581.T0_RA11_01_33068,586.T0_RB4_01_33074,597.T0_RC2_01_33085,585.T4_BD11_01_33216,586.T1_RD12_01_33108,590.T0_RB7_01_33077,596.T5_BH5_01_33388,586.CT5_BB6_01_33416,583.T0_RB1_01_33071,584.T4_BD10_01_33215,601.T4_BF2_01_33359,574.T3_BA5_01_33171,585.T5_BG7_01_33377,600.T3_BC5_01_33197,598.T1_RE11_01_33120,571.T5_BF6_01_33363,578.T3_BA9_01_33175,596.T3_BC1_01_33193,586.T3_BB4_01_33183,585.T2_RG7_01_33145,576.CT5_RA9_01_33406,598.T2_RH7_01_33158,597.T5_BH6_01_33389,601.T3_BC6_01_33198,597.T4_BE11_01_33355,583.T4_BD9_01_33214,582.T4_BD8_01_33213,577.T5_BF12_01_33369,591.T2_RG12_01_33150,591.T3_BB8_01_33187,595.T0_RB12_01_33082,580.T1_RD6_01_33102,600.T1_RF1_01_33123,603.T0_RC8_01_33091,577.T1_RD4_01_33100,591.T0_RB8_01_33078,572.T2_RF7_01_33132,593.T3_BB10_01_33189,594.T4_BE7_01_33351,592.T2_RH1_01_33152
16472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,0,0,0,0,0,0,0,0,0,0,0,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,0,0,0,0,0,0,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16484,0,0,0,0,0,0,0,0,1078,0,0,0,0,0,0,2624,0,0,0,0,0,0,0,0,3660,0,0,0,0,0,3808,0,0,0,0,0,0,0,0,0,1466,1835,0,0,0,6093,1402,0,0,0,0,0,0,0,0,0,0,0,2555,1442,0,0,0,0,0,0,0,0,0,3718,0,0,0,0,1619,0,0,0,2572,1592,0,1215,0,0,0,3684,0,0,1348,0,0,0,5797,0,0,0,2229,0,0,0,0,0,0,0,0,0,0,0,0,6074,0,1019,0,2169,4090,0,2752,0,0,1744,0,0,0,0,1936,0,0,0,1072,0,0,0,0,0,0,3347,1405,0,1336,2824,0,0,0,0,0,0,0,3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2849,0,0,4562,0,0,0,1108,0,3385,0,0,0,1821,0,2643,4076,1799,0,0,1842,0,0,0,0,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,2918,0,2901,0,0
16485,0,0,7619,0,0,9249,0,10541,2020,3957,0,1789,0,0,0,2948,12303,0,5537,5419,5894,6267,0,6151,0,0,4313,0,0,0,0,0,8031,5902,3843,0,6164,0,5062,0,2596,0,5317,6490,0,0,2240,6355,8324,11942,6089,0,7605,9015,4080,0,2816,0,2887,2239,0,0,0,0,6575,1562,0,5038,2429,0,4764,0,0,4208,0,2045,0,0,0,0,5515,0,0,8459,3127,0,8224,5652,0,0,0,6203,3309,0,11697,4399,2398,0,3302,0,0,0,0,0,3821,0,0,0,6491,1622,0,0,0,0,0,6378,3882,0,5227,0,0,1363,1719,4222,1712,2753,7283,7881,0,5335,1406,0,0,4442,8217,2017,0,0,0,0,0,4952,7868,0,0,0,4647,1376,0,7383,4735,5532,0,1893,0,2591,0,6038,0,0,0,0,12047,1474,4138,0,0,1851,0,7988,5354,2879,0,2904,8161,5463,0,7915,9096,2181,0,6619,5441,3309,0,0,0,0,0,0,0,0,7536,0,0,0,8744,0,5049,0,6708,0,9167,0,0,4783,2794,4458,0
16500,0,0,5448,0,133407,0,116955,0,0,0,0,55260,0,0,0,0,8846,0,0,0,0,1986,0,0,100002,0,0,6858,0,0,71516,0,0,0,0,0,4147,0,2039,0,3249,0,0,0,58750,0,0,0,38253,356546,0,12263,0,0,2799,29051,0,0,0,0,0,0,0,0,0,9735,50975,2712,12959,0,0,12081,0,66254,10755,9191,0,0,0,17490,0,0,0,0,0,0,0,3865,0,0,0,11626,0,0,0,0,0,0,5171,2008,0,0,0,0,0,0,0,0,4872,0,0,0,0,0,0,0,0,0,2722,0,1955,4154,0,9141,0,0,0,0,0,0,0,0,0,7524,0,8947,0,0,0,0,0,7224,0,17321,60812,0,0,0,3983,0,0,0,0,0,0,33042,0,34414,0,0,0,0,0,0,11876,63923,0,0,0,0,0,0,0,0,0,55398,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7961,0,0,0,0,0,0,0,0,44850,0,0,4143,9139,0,11407,0,10043
16511,0,0,0,30454,0,0,0,0,14468,0,0,0,6625,0,0,0,5066,0,0,0,0,0,0,42773,2989,0,0,0,11009,0,0,10052,0,0,0,0,0,1709,1958,0,0,0,96459,0,0,2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9894,0,0,9251,4010,0,0,2190,0,0,2109,0,0,0,0,0,0,0,0,0,5234,77314,12472,108681,0,0,0,0,5193,0,0,0,0,0,0,0,0,0,0,7694,0,0,9685,0,0,0,6520,0,0,0,0,0,0,0,0,0,0,0,0,6134,0,0,0,14769,0,0,0,0,0,0,0,0,0,0,3195,0,0,18022,0,0,0,0,0,0,0,0,2098,0,2421,0,0,0,0,26704,0,0,0,0,0,0,0,0,1667,21519,0,1563,0,2481,0,0,15641,0,3383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82202,12588,0,0,0,0,0,0,0,0,0,0,1593,27548,0,0,0,0,0,0
16512,0,0,0,0,0,0,0,0,0,0,0,0,22059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4947,12593,6273,0,11644,0,0,0,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5678,0,0,0,0,14337,0,0,0,0,0,0,0,0,0,0,0,0,0,6992,0,0,0,0,0,0,12884,0,0,0,0,0,0,4542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4816,0,0,12522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7213,20202,0,0,0,0,0,0,15691,0,0,0,0,0,0,0,0,0,0,18323
16513,0,0,0,4423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24664,1827,2111,0,0,0,4903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12647,0,0,0,0,11427,0,0,7672,0,0,0,0,0,0,0,0,0,0,0,74409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7279,0,0,0,0,0,0,0,0,0,2390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16520,0,0,0,0,21185,0,0,0,12678,0,10496,0,11788,0,0,0,0,0,0,0,0,0,0,5313,0,0,0,14619,28692,9350,0,8290,0,0,0,0,0,0,0,0,0,0,52279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31525,0,0,0,0,0,0,0,0,51191,0,0,0,9787,0,63020,8343,0,0,12872,0,0,0,0,0,0,21490,20967,21099,0,0,0,0,5584,0,0,0,0,0,0,0,0,16452,0,0,0,0,0,0,0,0,14169,0,0,0,3735,0,0,0,0,0,0,0,0,7724,0,0,0,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,19073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19442,0,0,0,0,0,0,0,0,0,10228,0,16601,0,43004,0,7864,28822,0,0,4460,0,6084,0,0,0,0,0,0,0,0,0,0,0,55859,9165,0,0,0,0,0,0,19583,0,0,0,0,11206,0,0,0,0,0,25133
16548,14430,0,4356,0,9935,0,0,15410,0,12182,60914,0,6887,0,5983,12936,0,0,0,3211,0,4253,0,6069,15525,7699,0,24612,3095,54728,2538,3587,4096,6116,6274,15263,2959,3670,6791,0,0,4230,11214,3121,0,0,0,4593,3722,0,0,0,0,4980,15668,0,4622,10493,0,0,4901,2277,3605,0,0,0,0,0,0,6911,0,0,0,4830,9520,0,4586,0,0,0,0,0,0,3274,3525,5237,6406,0,6662,4798,0,0,0,0,0,0,4375,0,0,8225,2605,0,3601,20603,0,4958,3455,0,3168,3150,2386,0,5580,9961,5966,9566,0,0,0,0,6132,0,16043,7966,3412,0,3201,0,4727,3271,0,3593,0,9761,0,4449,6519,0,5724,0,6065,3581,3097,4965,5296,0,0,2350,4755,19985,0,2889,0,5553,4024,7422,3239,9384,8666,0,0,0,0,3553,8488,4538,5267,4486,0,0,0,5114,5734,2549,0,0,4836,0,4885,0,0,3962,4645,0,4136,0,0,4066,4314,22079,0,12584,6453,4671,5850,3748,3834,2713,12659,0,12578,0,0,0,0,4748,5915,4535,0
16549,8724,0,0,0,0,0,0,0,0,17356,0,0,3550,0,0,0,3527,0,0,0,0,0,0,0,0,0,0,16218,0,10564,0,0,0,0,0,10602,0,0,0,0,0,4571,0,4295,0,0,0,0,0,0,0,0,4448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4237,0,0,0,0,0,0,0,0,0,0,0,0,0,3820,0,0,0,0,0,5315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8916,0,0,0,0,0,0,0,11166,12376,0,0,0,0,0,5105,0,0,0,0,8653,0,0,0,0,0,0,0,0,23062,0,0,0,18551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13804,0,0,0,8414,0,0,0,0,0,0,0,27257
16551,0,0,0,2663,0,0,0,0,0,0,0,0,52323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26388,27348,5038,0,65786,0,0,0,0,0,36077,0,0,0,0,0,0,0,0,0,3125,0,0,0,0,0,0,0,0,0,112980,2368,0,0,0,56049,0,0,0,5149,0,0,0,0,0,0,0,0,0,40301,0,0,0,0,0,0,0,0,1770,0,0,0,0,29019,0,0,0,0,0,0,0,0,14720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2185,0,0,2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21512,0,0,0,0,0,0,0,0,0,0,0,878,0,0,0,0,0,0,0,0,0,6215,17912,0,0,0,0,0,0,28305,0,0,0,0,0,0,0,0,0,0,22532
16573,93914,18832,10943,132422,10172,0,52066,25192,25277,55027,0,43131,111723,6762,70506,8519,30928,0,0,10689,39683,56756,6914,23807,166136,134420,28809,347500,29970,142978,8940,14426,9557,259873,0,0,14004,23294,46003,24442,4262,33037,271401,9074,0,15789,26645,40748,59387,46484,29854,0,143385,45773,0,0,16537,11157,14760,4703,40006,5110,47102,0,49409,16382,47087,90560,15126,40765,27062,0,16818,13851,7433,37725,25329,0,64310,0,45425,30605,0,8855,44082,50540,85138,47820,289350,38168,12983,0,0,23258,95946,20832,19462,6641,9428,28329,0,0,0,56518,14386,14008,5379,37617,35998,2521,0,43656,6668,22311,63663,0,206738,23108,31603,61332,0,111541,34545,54515,86044,34776,26694,10297,86236,8705,21635,0,0,93763,0,23583,76849,0,11467,69317,52114,22458,55182,2951,0,0,0,8309,39663,62655,19222,0,2778,110274,33548,7557,90134,84393,12782,130401,44425,0,60071,6952,110660,36398,30866,18082,27511,11185,39834,117717,74526,26547,27293,80870,0,47725,25197,25248,41060,12995,17215,14405,26509,0,14749,5833,30749,8983,28102,0,58313,0,0,22941,0,35501,15076,11961,0,35545,214370,85232,38997,0,8037,58242,135714
16589,0,0,0,0,32557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34943,0,0,0,0,0,0,0,0,0,0,0,0,5756,0,0,0,0,0,0
16591,0,0,0,0,0,0,0,1417,0,0,0,0,0,0,0,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16594,0,0,0,0,0,10913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4994,0,0,0,0,0,0,0,0,6696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2441,0,0,0,0,3083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16604,0,0,0,0,1871,0,0,0,0,0,0,0,0,0,0,1582,0,0,0,0,0,0,0,2006,1261,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324,0,0,0,0,0,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,1444,0,0,0,4357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924,0,0,0,0,0,0,1240,0,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,0,0
16607,1920,4375,9308,2615,7436,3282,4685,3986,10656,0,0,6621,0,2272,6585,8275,7683,3269,2610,4899,3645,5452,10303,0,7763,9932,6172,0,0,0,9999,0,6288,10363,11646,5848,12762,0,9339,0,6405,3673,2947,9319,4741,0,5871,8005,7891,11908,5880,0,9501,7778,0,11307,2355,0,7469,12055,4261,2557,0,5470,6540,3639,0,9858,3325,0,5368,3625,10273,7438,5359,6531,1797,0,7373,6404,6078,5835,0,6895,4183,4719,11639,10019,2539,8993,0,8280,5097,2252,8470,0,8334,0,12034,2237,3960,2326,0,0,19690,3007,4315,1698,15641,9471,0,2175,0,2330,3916,7391,9184,0,7113,0,9680,8921,2454,0,3244,3074,4290,7804,2563,10484,7391,0,2075,4790,0,8655,4226,0,10136,13438,0,7585,8727,3061,0,0,11218,8782,8828,3064,1964,7590,0,5511,0,2214,5107,12265,0,5944,5482,0,9459,6362,5440,0,0,8457,3253,9282,2485,8487,2768,0,11276,1944,0,1820,12361,9191,8734,6788,4158,10672,8164,0,2963,7173,2651,7800,0,0,4835,2537,4692,0,0,0,0,10117,8017,2476,6800,12782,13901,0,10044,18621,0
16608,0,3386,0,0,0,0,0,4618,6099,2989,0,0,0,2863,5041,0,4896,0,2983,2520,4389,0,0,9989,0,0,0,0,0,0,5065,0,5256,0,0,0,0,0,0,0,0,5278,0,0,0,4083,0,0,4666,0,1683,0,0,0,3192,0,0,0,0,0,4287,0,0,0,0,0,0,0,4231,0,1421,0,0,0,0,3796,0,0,0,0,0,0,6396,0,0,2118,0,0,0,0,0,0,3784,0,0,3161,0,0,0,0,1871,0,0,0,0,1433,0,0,0,3296,0,0,0,0,3093,0,0,0,0,0,0,0,4422,0,0,0,0,5687,6343,0,0,0,0,0,0,0,3677,0,0,0,0,0,1597,5204,0,1326,0,0,0,0,0,0,1154,0,0,3567,0,0,0,0,0,0,0,0,3569,0,0,0,2142,0,5192,6585,5911,5505,0,4556,0,12155,0,0,0,0,0,0,0,1936,0,0,0,0,0,0,4950,0,0,0,3427,0,0,0,0,0,5931,0,0,8991,0,0,0
16612,0,0,0,4067,0,2791,0,0,0,0,0,0,0,0,0,0,0,0,0,3504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3755,0,0,0,0,0,0,0,0,0,2522,0,0,0,0,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2086,0,0,0,0,0,0,4311,0,0,0,0,0,0,2586,2326,0,0,0,0,0,0,0,0,0,0,0,2949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4264,0,2982,0,0,0,0,0,0,0,0,0,2473,2818,0,3315,0,0,0,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16613,2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16641,0,0,0,7248,0,0,0,0,0,0,3364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437,0,0,0,0,0,0,2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4282,0,0,0,0,0,0
16646,0,0,0,5723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625,0,0,0,0,0,0,0,0,0,0,0,0,2343,0,0,0,0,17405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2729,0,0,0,0,0,0,0,0,10698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12371,2767,6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,0,0,0,0,0,0,0,0,0,0,0,0,2219,0,0,0,0,0,0,3843,0,0,0,0,0,0,11436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6617,0,0,16635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3898,0,0,0,0,0,9061
16653,0,0,0,0,0,0,0,3166,0,0,0,2084,0,0,0,0,1423,0,2097,0,1389,5519,0,0,0,0,0,0,0,0,0,0,0,1326,0,0,0,0,3686,0,1789,0,0,0,0,0,0,0,658,0,0,0,0,0,0,0,1845,0,0,0,0,0,0,1246,0,0,0,4798,0,0,0,0,0,0,1563,0,0,0,5090,0,1638,0,0,0,0,0,0,1314,3712,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,2456,0,0,0,0,0,0,1210,5259,0,0,0,0,4541,0,0,0,0,0,0,0,0,0,0,0,1941,0,0,0,2545,0,0,0,1251,3170,0,0,0,0,0,0,0,0,0,0,3057,958,0,0,0,2573,0,0,0,1219,0,3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2264,0,0,0,0,0,0,2956,0,0,0,0,0,0,0,0,0,0,0,0,0
