"","rowid","taxa_id","x","y","zero_ind","Lowest.Rank","W.proportion"
"778",778,"denovo216142",0.181360794790828,1135,"Yes","S24-7",1
"779",779,"denovo111742",-0.179382160661032,1135,"Yes","Clostridiales",1
"780",780,"denovo283443",0.178407402819866,1135,"Yes","Lachnospiraceae",1
"781",781,"denovo80355",0.177269278013536,1135,"Yes","CF231",1
"782",782,"denovo473019",0.174338563712561,1135,"Yes","S24-7",1
"783",783,"denovo442759",0.174031278628501,1135,"Yes","S24-7",1
"784",784,"denovo586173",0.173830033803978,1135,"Yes","S24-7",1
"785",785,"denovo24936",-0.17337808573337,1135,"Yes","Clostridiales",1
"786",786,"denovo485081",0.17024704693527,1135,"Yes","S24-7",1
"787",787,"denovo180840",0.16872007558475,1135,"Yes","S24-7",1
"788",788,"denovo191968",0.16872007558475,1135,"Yes","S24-7",1
"789",789,"denovo197105",0.16872007558475,1135,"Yes","S24-7",1
"790",790,"denovo328560",0.16872007558475,1135,"Yes","Clostridiales",1
"791",791,"denovo476871",0.16872007558475,1135,"Yes","Clostridiales",1
"792",792,"denovo146790",0.16872007558475,1135,"Yes",NA,1
"793",793,"denovo434534",0.16872007558475,1135,"Yes","S24-7",1
"794",794,"denovo416840",-0.166589738651513,1135,"Yes","Rikenellaceae",1
"795",795,"denovo75798",-0.16593598119209,1135,"Yes","S24-7",1
"796",796,"denovo478740",-0.16589539814977,1135,"Yes","Lachnospiraceae",1
"797",797,"denovo145566",0.165463519269709,1135,"Yes","Clostridiales",1
"798",798,"denovo229009",-0.163001445446539,1135,"Yes","RF39",1
"799",799,"denovo352702",0.161880532401,1135,"Yes","S24-7",1
"800",800,"denovo398425",0.154479083414292,1135,"Yes","distasonis",1
"801",801,"denovo171454",-0.151319537788041,1135,"Yes","S24-7",1
"802",802,"denovo198674",0.151039839204734,1135,"Yes","S24-7",1
"803",803,"denovo82303",0.149522736978042,1135,"Yes","S24-7",1
"804",804,"denovo425658",0.149451240606342,1135,"Yes","S24-7",1
"805",805,"denovo283103",0.147456852336025,1135,"Yes","S24-7",1
"806",806,"denovo487981",0.146256807653223,1135,"Yes","S24-7",1
"807",807,"denovo302184",0.144011483875922,1135,"Yes","Clostridiales",1
"808",808,"denovo473336",-0.142699380046184,1135,"Yes","CF231",1
"809",809,"denovo588774",-0.141389641252595,1135,"Yes","RF39",1
"810",810,"denovo521645",0.140827131670473,1135,"Yes","S24-7",1
"811",811,"denovo296492",-0.138371896017913,1135,"Yes","Clostridiales",1
"812",812,"denovo594929",0.123342014345797,1135,"Yes","Clostridiales",1
"813",813,"denovo416795",0.119122489378105,1135,"Yes","Clostridiales",1
"814",814,"denovo443667",0.115156328103829,1135,"Yes","Clostridiales",1
"815",815,"denovo61718",0.114335579102749,1135,"Yes","Clostridiales",1
"816",816,"denovo345600",0.11426346666586,1135,"Yes","Clostridiales",1
"817",817,"denovo132219",0.112684009044048,1135,"Yes","Clostridiales",1
"818",818,"denovo236083",-0.112554122944073,1135,"Yes","Clostridiales",1
"819",819,"denovo135712",-0.105918371988632,1135,"Yes","Ruminococcaceae",1
"820",820,"denovo308772",-0.105368993884408,1135,"Yes","Clostridiales",1
"821",821,"denovo208301",0.104503966878178,1135,"Yes","S24-7",1
"822",822,"denovo575090",0.10283297624812,1135,"Yes","Lachnospiraceae",1
"823",823,"denovo5135",-0.100151850358294,1135,"Yes","Clostridiales",1
"824",824,"denovo502679",0.0999305620643794,1135,"Yes","Clostridiales",1
"825",825,"denovo175245",0.0967737138225046,1135,"Yes","S24-7",1
"826",826,"denovo563383",0.0947173972208345,1135,"Yes","S24-7",1
"827",827,"denovo118754",0.0930002434171359,1135,"Yes","Lachnospiraceae",1
"828",828,"denovo539169",-0.0885365652395114,1135,"Yes","Lachnospiraceae",1
"829",829,"denovo43049",0.0865795632182504,1135,"Yes","S24-7",1
"830",830,"denovo475321",0.0803470930502354,1135,"Yes","S24-7",1
"831",831,"denovo88206",0.0793020089863054,1135,"Yes","Clostridiales",1
"832",832,"denovo256895",0.0769924856297309,1135,"Yes","S24-7",1
"833",833,"denovo88608",0.0769739286997245,1135,"Yes","S24-7",1
"834",834,"denovo421879",0.0759030009864947,1135,"Yes","S24-7",1
"835",835,"denovo211038",-0.0745186930471646,1135,"Yes","Clostridiales",1
"836",836,"denovo343984",-0.0740743904718193,1135,"Yes","Lachnospiraceae",1
"837",837,"denovo320056",0.0678356858442983,1135,"Yes","Prevotella",1
"838",838,"denovo272917",-0.0544415402284996,1135,"Yes","Coprococcus",1
"839",839,"denovo277923",0.0541837341004802,1135,"Yes","Lachnospiraceae",1
"840",840,"denovo422918",0.0506193041617777,1135,"Yes","S24-7",1
"841",841,"denovo580420",-0.0455884607111016,1135,"Yes","Clostridiales",1
"842",842,"denovo160881",0.0447014680294995,1135,"Yes","Oscillospira",1
"843",843,"denovo134975",0.034031730894311,1135,"Yes","S24-7",1
"844",844,"denovo185528",-0.0290053585940367,1135,"Yes","Clostridiales",1
"845",845,"denovo449653",0.0232494326357129,1135,"Yes","gnavus",1
"846",846,"denovo12320",-0.0226730945620863,1135,"Yes","Clostridiales",1
"847",847,"denovo47795",0.0206739069516148,1135,"Yes","Clostridiales",1
"848",848,"denovo448862",-0.0107403965834985,1135,"Yes","S24-7",1
"849",849,"denovo282794",0.0069033646143627,1135,"Yes","S24-7",1
"850",850,"denovo13958",0.00600216190885943,1135,"Yes","Clostridiales",1
"851",851,"denovo304429",-0.00597658675623681,1135,"Yes","S24-7",1
"852",852,"denovo399569",-0.00597658675623679,1135,"Yes","S24-7",1
"853",853,"denovo726",0.00237871979970298,1135,"Yes","RF39",1
"854",854,"denovo263933",0.00180177200095744,1135,"Yes","Clostridiales",1
"855",855,"denovo376212",6.9263180901543e-05,1135,"Yes","S24-7",1
"856",856,"denovo710",0,1135,"Yes","S24-7",1
"857",857,"denovo1462",0,1135,"Yes","Rikenellaceae",1
"858",858,"denovo4145",0,1135,"Yes","S24-7",1
"859",859,"denovo4681",0,1135,"Yes","S24-7",1
"860",860,"denovo5186",0,1135,"Yes","CF231",1
"861",861,"denovo9921",0,1135,"Yes",NA,1
"862",862,"denovo9983",0,1135,"Yes","gnavus",1
"863",863,"denovo10051",0,1135,"Yes",NA,1
"864",864,"denovo14385",0,1135,"Yes","S24-7",1
"865",865,"denovo14795",0,1135,"Yes","Clostridiales",1
"866",866,"denovo15225",0,1135,"Yes","S24-7",1
"867",867,"denovo16043",0,1135,"Yes","S24-7",1
"868",868,"denovo16223",0,1135,"Yes","S24-7",1
"869",869,"denovo20073",0,1135,"Yes","Bacteroides",1
"870",870,"denovo21165",0,1135,"Yes","Clostridiales",1
"871",871,"denovo22477",0,1135,"Yes","S24-7",1
"872",872,"denovo24302",0,1135,"Yes","RF39",1
"873",873,"denovo27939",0,1135,"Yes","S24-7",1
"874",874,"denovo28436",0,1135,"Yes","S24-7",1
"875",875,"denovo28546",0,1135,"Yes","S24-7",1
"876",876,"denovo29781",0,1135,"Yes","Clostridiales",1
"877",877,"denovo30414",0,1135,"Yes","S24-7",1
"878",878,"denovo32165",0,1135,"Yes","RF39",1
"879",879,"denovo34882",0,1135,"Yes","S24-7",1
"880",880,"denovo35276",0,1135,"Yes","Lactobacillus",1
"881",881,"denovo35893",0,1135,"Yes","Bacteroidales",1
"882",882,"denovo36614",0,1135,"Yes","S24-7",1
"883",883,"denovo37427",0,1135,"Yes","Clostridiales",1
"884",884,"denovo38303",0,1135,"Yes","Clostridiales",1
"885",885,"denovo38742",0,1135,"Yes","Clostridiales",1
"886",886,"denovo39359",0,1135,"Yes","Bacteroidales",1
"887",887,"denovo39408",0,1135,"Yes","S24-7",1
"888",888,"denovo39857",0,1135,"Yes","gnavus",1
"889",889,"denovo42620",0,1135,"Yes","S24-7",1
"890",890,"denovo44707",0,1135,"Yes","S24-7",1
"891",891,"denovo46695",0,1135,"Yes","S24-7",1
"892",892,"denovo47640",0,1135,"Yes","S24-7",1
"893",893,"denovo49398",0,1135,"Yes","S24-7",1
"894",894,"denovo52004",0,1135,"Yes","Clostridiales",1
"895",895,"denovo55391",0,1135,"Yes","distasonis",1
"896",896,"denovo55931",0,1135,"Yes","Clostridiales",1
"897",897,"denovo56108",0,1135,"Yes","Clostridiales",1
"898",898,"denovo56465",0,1135,"Yes","S24-7",1
"899",899,"denovo62871",0,1135,"Yes","S24-7",1
"900",900,"denovo63233",0,1135,"Yes","S24-7",1
"901",901,"denovo71910",0,1135,"Yes","S24-7",1
"902",902,"denovo72156",0,1135,"Yes","Bacteroidales",1
"903",903,"denovo72377",0,1135,"Yes","S24-7",1
"904",904,"denovo72843",0,1135,"Yes","Clostridiales",1
"905",905,"denovo72844",0,1135,"Yes","RF39",1
"906",906,"denovo78625",0,1135,"Yes","Oscillospira",1
"907",907,"denovo78833",0,1135,"Yes","Bacteroides",1
"908",908,"denovo80649",0,1135,"Yes","Clostridiales",1
"909",909,"denovo81200",0,1135,"Yes","S24-7",1
"910",910,"denovo84384",0,1135,"Yes","S24-7",1
"911",911,"denovo84389",0,1135,"Yes","CF231",1
"912",912,"denovo85411",0,1135,"Yes","Clostridiales",1
"913",913,"denovo86297",0,1135,"Yes","S24-7",1
"914",914,"denovo86711",0,1135,"Yes","S24-7",1
"915",915,"denovo87382",0,1135,"Yes","S24-7",1
"916",916,"denovo88372",0,1135,"Yes","distasonis",1
"917",917,"denovo88904",0,1135,"Yes","S24-7",1
"918",918,"denovo92492",0,1135,"Yes","Bacteroides",1
"919",919,"denovo95134",0,1135,"Yes","S24-7",1
"920",920,"denovo96518",0,1135,"Yes","Ruminococcaceae",1
"921",921,"denovo99883",0,1135,"Yes","S24-7",1
"922",922,"denovo100002",0,1135,"Yes","S24-7",1
"923",923,"denovo100329",0,1135,"Yes","Streptococcus",1
"924",924,"denovo100506",0,1135,"Yes","CF231",1
"925",925,"denovo105060",0,1135,"Yes","Clostridiales",1
"926",926,"denovo106004",0,1135,"Yes","S24-7",1
"927",927,"denovo106107",0,1135,"Yes","S24-7",1
"928",928,"denovo106556",0,1135,"Yes","Clostridiales",1
"929",929,"denovo108685",0,1135,"Yes","CF231",1
"930",930,"denovo109388",0,1135,"Yes","CF231",1
"931",931,"denovo113714",0,1135,"Yes","S24-7",1
"932",932,"denovo114421",0,1135,"Yes","Oscillospira",1
"933",933,"denovo116061",0,1135,"Yes","S24-7",1
"934",934,"denovo116744",0,1135,"Yes","S24-7",1
"935",935,"denovo117526",0,1135,"Yes","Lachnospiraceae",1
"936",936,"denovo118711",0,1135,"Yes","S24-7",1
"937",937,"denovo119311",0,1135,"Yes","S24-7",1
"938",938,"denovo119792",0,1135,"Yes",NA,1
"939",939,"denovo121748",0,1135,"Yes","S24-7",1
"940",940,"denovo122225",0,1135,"Yes","S24-7",1
"941",941,"denovo122245",0,1135,"Yes","S24-7",1
"942",942,"denovo123682",0,1135,"Yes","Prevotella",1
"943",943,"denovo127161",0,1135,"Yes","Prevotella",1
"944",944,"denovo127374",0,1135,"Yes","S24-7",1
"945",945,"denovo130487",0,1135,"Yes","S24-7",1
"946",946,"denovo132864",0,1135,"Yes","S24-7",1
"947",947,"denovo133068",0,1135,"Yes","Parabacteroides",1
"948",948,"denovo134376",0,1135,"Yes","S24-7",1
"949",949,"denovo134967",0,1135,"Yes","S24-7",1
"950",950,"denovo135370",0,1135,"Yes","S24-7",1
"951",951,"denovo135934",0,1135,"Yes","S24-7",1
"952",952,"denovo137432",0,1135,"Yes","S24-7",1
"953",953,"denovo138139",0,1135,"Yes","S24-7",1
"954",954,"denovo140006",0,1135,"Yes","S24-7",1
"955",955,"denovo144595",0,1135,"Yes","S24-7",1
"956",956,"denovo145500",0,1135,"Yes","S24-7",1
"957",957,"denovo146873",0,1135,"Yes","distasonis",1
"958",958,"denovo147362",0,1135,"Yes","S24-7",1
"959",959,"denovo151258",0,1135,"Yes","S24-7",1
"960",960,"denovo154072",0,1135,"Yes","S24-7",1
"961",961,"denovo155013",0,1135,"Yes","S24-7",1
"962",962,"denovo155058",0,1135,"Yes","S24-7",1
"963",963,"denovo155454",0,1135,"Yes","S24-7",1
"964",964,"denovo161687",0,1135,"Yes","S24-7",1
"965",965,"denovo162767",0,1135,"Yes","Anaerostipes",1
"966",966,"denovo164158",0,1135,"Yes","S24-7",1
"967",967,"denovo166100",0,1135,"Yes","S24-7",1
"968",968,"denovo166641",0,1135,"Yes","S24-7",1
"969",969,"denovo166988",0,1135,"Yes","Bacteroides",1
"970",970,"denovo166995",0,1135,"Yes","S24-7",1
"971",971,"denovo171287",0,1135,"Yes","S24-7",1
"972",972,"denovo172304",0,1135,"Yes","S24-7",1
"973",973,"denovo173504",0,1135,"Yes","S24-7",1
"974",974,"denovo174971",0,1135,"Yes","S24-7",1
"975",975,"denovo175657",0,1135,"Yes","S24-7",1
"976",976,"denovo176939",0,1135,"Yes","S24-7",1
"977",977,"denovo177553",0,1135,"Yes","S24-7",1
"978",978,"denovo179601",0,1135,"Yes","distasonis",1
"979",979,"denovo181036",0,1135,"Yes","Parabacteroides",1
"980",980,"denovo187780",0,1135,"Yes","Clostridiales",1
"981",981,"denovo188954",0,1135,"Yes","S24-7",1
"982",982,"denovo189246",0,1135,"Yes","S24-7",1
"983",983,"denovo190215",0,1135,"Yes","S24-7",1
"984",984,"denovo190274",0,1135,"Yes",NA,1
"985",985,"denovo190489",0,1135,"Yes","S24-7",1
"986",986,"denovo191504",0,1135,"Yes","Oscillospira",1
"987",987,"denovo192645",0,1135,"Yes","S24-7",1
"988",988,"denovo192842",0,1135,"Yes","Allobaculum",1
"989",989,"denovo193445",0,1135,"Yes","S24-7",1
"990",990,"denovo195003",0,1135,"Yes","Sutterella",1
"991",991,"denovo195708",0,1135,"Yes","S24-7",1
"992",992,"denovo196470",0,1135,"Yes",NA,1
"993",993,"denovo200644",0,1135,"Yes","S24-7",1
"994",994,"denovo202622",0,1135,"Yes","S24-7",1
"995",995,"denovo203929",0,1135,"Yes","S24-7",1
"996",996,"denovo203961",0,1135,"Yes","Oscillospira",1
"997",997,"denovo210509",0,1135,"Yes","Ruminococcaceae",1
"998",998,"denovo211331",0,1135,"Yes","Clostridiales",1
"999",999,"denovo211611",0,1135,"Yes","S24-7",1
"1000",1000,"denovo213780",0,1135,"Yes","S24-7",1
"1001",1001,"denovo215167",0,1135,"Yes","S24-7",1
"1002",1002,"denovo216136",0,1135,"Yes","Lachnospiraceae",1
"1003",1003,"denovo216660",0,1135,"Yes","S24-7",1
"1004",1004,"denovo219612",0,1135,"Yes","S24-7",1
"1005",1005,"denovo221027",0,1135,"Yes","S24-7",1
"1006",1006,"denovo222558",0,1135,"Yes","S24-7",1
"1007",1007,"denovo222944",0,1135,"Yes","Bacteroides",1
"1008",1008,"denovo224661",0,1135,"Yes","S24-7",1
"1009",1009,"denovo226496",0,1135,"Yes","Clostridiales",1
"1010",1010,"denovo227333",0,1135,"Yes","Ruminococcaceae",1
"1011",1011,"denovo228100",0,1135,"Yes","S24-7",1
"1012",1012,"denovo228583",0,1135,"Yes","S24-7",1
"1013",1013,"denovo229656",0,1135,"Yes","S24-7",1
"1014",1014,"denovo233709",0,1135,"Yes","S24-7",1
"1015",1015,"denovo234585",0,1135,"Yes","S24-7",1
"1016",1016,"denovo236558",0,1135,"Yes","distasonis",1
"1017",1017,"denovo236696",0,1135,"Yes","S24-7",1
"1018",1018,"denovo237720",0,1135,"Yes","Clostridiales",1
"1019",1019,"denovo239452",0,1135,"Yes","S24-7",1
"1020",1020,"denovo240878",0,1135,"Yes","S24-7",1
"1021",1021,"denovo241776",0,1135,"Yes","Oscillospira",1
"1022",1022,"denovo244421",0,1135,"Yes","Bacteroides",1
"1023",1023,"denovo245389",0,1135,"Yes","S24-7",1
"1024",1024,"denovo245896",0,1135,"Yes","acidifaciens",1
"1025",1025,"denovo246733",0,1135,"Yes","S24-7",1
"1026",1026,"denovo249196",0,1135,"Yes","S24-7",1
"1027",1027,"denovo250499",0,1135,"Yes","S24-7",1
"1028",1028,"denovo251327",0,1135,"Yes",NA,1
"1029",1029,"denovo251705",0,1135,"Yes","Clostridiales",1
"1030",1030,"denovo252187",0,1135,"Yes","S24-7",1
"1031",1031,"denovo254346",0,1135,"Yes","S24-7",1
"1032",1032,"denovo254578",0,1135,"Yes","Ruminococcus",1
"1033",1033,"denovo258210",0,1135,"Yes","S24-7",1
"1034",1034,"denovo258932",0,1135,"Yes","S24-7",1
"1035",1035,"denovo259794",0,1135,"Yes","S24-7",1
"1036",1036,"denovo260600",0,1135,"Yes",NA,1
"1037",1037,"denovo260766",0,1135,"Yes","Adlercreutzia",1
"1038",1038,"denovo264978",0,1135,"Yes","S24-7",1
"1039",1039,"denovo267792",0,1135,"Yes","S24-7",1
"1040",1040,"denovo268187",0,1135,"Yes","S24-7",1
"1041",1041,"denovo269430",0,1135,"Yes","S24-7",1
"1042",1042,"denovo270509",0,1135,"Yes","Rikenellaceae",1
"1043",1043,"denovo271898",0,1135,"Yes","Oscillospira",1
"1044",1044,"denovo271974",0,1135,"Yes","ovatus",1
"1045",1045,"denovo272004",0,1135,"Yes","S24-7",1
"1046",1046,"denovo272710",0,1135,"Yes","Sutterella",1
"1047",1047,"denovo273398",0,1135,"Yes","Adlercreutzia",1
"1048",1048,"denovo273566",0,1135,"Yes","S24-7",1
"1049",1049,"denovo276871",0,1135,"Yes","Oscillospira",1
"1050",1050,"denovo276887",0,1135,"Yes","S24-7",1
"1051",1051,"denovo280377",0,1135,"Yes","S24-7",1
"1052",1052,"denovo280669",0,1135,"Yes","S24-7",1
"1053",1053,"denovo281156",0,1135,"Yes","S24-7",1
"1054",1054,"denovo281857",0,1135,"Yes","CF231",1
"1055",1055,"denovo283067",0,1135,"Yes",NA,1
"1056",1056,"denovo284029",0,1135,"Yes","S24-7",1
"1057",1057,"denovo285647",0,1135,"Yes","Lactobacillus",1
"1058",1058,"denovo288848",0,1135,"Yes","S24-7",1
"1059",1059,"denovo289318",0,1135,"Yes","Clostridiales",1
"1060",1060,"denovo290239",0,1135,"Yes","S24-7",1
"1061",1061,"denovo292471",0,1135,"Yes","S24-7",1
"1062",1062,"denovo295445",0,1135,"Yes","Bacteroides",1
"1063",1063,"denovo297396",0,1135,"Yes","S24-7",1
"1064",1064,"denovo298779",0,1135,"Yes","S24-7",1
"1065",1065,"denovo298932",0,1135,"Yes","S24-7",1
"1066",1066,"denovo301906",0,1135,"Yes","S24-7",1
"1067",1067,"denovo306519",0,1135,"Yes","CF231",1
"1068",1068,"denovo308811",0,1135,"Yes","S24-7",1
"1069",1069,"denovo308898",0,1135,"Yes","S24-7",1
"1070",1070,"denovo313211",0,1135,"Yes","S24-7",1
"1071",1071,"denovo313530",0,1135,"Yes","S24-7",1
"1072",1072,"denovo313593",0,1135,"Yes","Bacteroides",1
"1073",1073,"denovo313938",0,1135,"Yes","S24-7",1
"1074",1074,"denovo314132",0,1135,"Yes","S24-7",1
"1075",1075,"denovo314987",0,1135,"Yes",NA,1
"1076",1076,"denovo315193",0,1135,"Yes","Clostridiales",1
"1077",1077,"denovo320011",0,1135,"Yes","Lactobacillus",1
"1078",1078,"denovo320473",0,1135,"Yes","S24-7",1
"1079",1079,"denovo325584",0,1135,"Yes","Allobaculum",1
"1080",1080,"denovo326749",0,1135,"Yes","Clostridiales",1
"1081",1081,"denovo326780",0,1135,"Yes","S24-7",1
"1082",1082,"denovo329320",0,1135,"Yes","Clostridiales",1
"1083",1083,"denovo329777",0,1135,"Yes","S24-7",1
"1084",1084,"denovo331470",0,1135,"Yes","S24-7",1
"1085",1085,"denovo332619",0,1135,"Yes","Bacteroidales",1
"1086",1086,"denovo333268",0,1135,"Yes","S24-7",1
"1087",1087,"denovo333671",0,1135,"Yes","S24-7",1
"1088",1088,"denovo334864",0,1135,"Yes","S24-7",1
"1089",1089,"denovo336471",0,1135,"Yes","S24-7",1
"1090",1090,"denovo336931",0,1135,"Yes","S24-7",1
"1091",1091,"denovo337360",0,1135,"Yes","S24-7",1
"1092",1092,"denovo340005",0,1135,"Yes","Clostridiales",1
"1093",1093,"denovo346560",0,1135,"Yes","S24-7",1
"1094",1094,"denovo347433",0,1135,"Yes","S24-7",1
"1095",1095,"denovo347898",0,1135,"Yes","S24-7",1
"1096",1096,"denovo348317",0,1135,"Yes","S24-7",1
"1097",1097,"denovo349195",0,1135,"Yes","S24-7",1
"1098",1098,"denovo349655",0,1135,"Yes","S24-7",1
"1099",1099,"denovo350057",0,1135,"Yes","S24-7",1
"1100",1100,"denovo351962",0,1135,"Yes","S24-7",1
"1101",1101,"denovo352037",0,1135,"Yes","S24-7",1
"1102",1102,"denovo353462",0,1135,"Yes","S24-7",1
"1103",1103,"denovo355169",0,1135,"Yes","S24-7",1
"1104",1104,"denovo355739",0,1135,"Yes","Clostridiales",1
"1105",1105,"denovo357282",0,1135,"Yes","acidifaciens",1
"1106",1106,"denovo357551",0,1135,"Yes","S24-7",1
"1107",1107,"denovo358470",0,1135,"Yes","S24-7",1
"1108",1108,"denovo358999",0,1135,"Yes","S24-7",1
"1109",1109,"denovo359022",0,1135,"Yes","S24-7",1
"1110",1110,"denovo360481",0,1135,"Yes","Clostridiales",1
"1111",1111,"denovo360610",0,1135,"Yes","S24-7",1
"1112",1112,"denovo362367",0,1135,"Yes","S24-7",1
"1113",1113,"denovo364067",0,1135,"Yes","S24-7",1
"1114",1114,"denovo368328",0,1135,"Yes","Ruminococcaceae",1
"1115",1115,"denovo371129",0,1135,"Yes","S24-7",1
"1116",1116,"denovo376005",0,1135,"Yes","S24-7",1
"1117",1117,"denovo376108",0,1135,"Yes","Clostridiales",1
"1118",1118,"denovo378068",0,1135,"Yes","S24-7",1
"1119",1119,"denovo378822",0,1135,"Yes","gnavus",1
"1120",1120,"denovo379558",0,1135,"Yes","S24-7",1
"1121",1121,"denovo381830",0,1135,"Yes","S24-7",1
"1122",1122,"denovo383387",0,1135,"Yes","Bacteroides",1
"1123",1123,"denovo385855",0,1135,"Yes","Lachnospiraceae",1
"1124",1124,"denovo387413",0,1135,"Yes","S24-7",1
"1125",1125,"denovo387688",0,1135,"Yes","S24-7",1
"1126",1126,"denovo391149",0,1135,"Yes","Bacteroides",1
"1127",1127,"denovo391427",0,1135,"Yes","Clostridiaceae",1
"1128",1128,"denovo392201",0,1135,"Yes","S24-7",1
"1129",1129,"denovo392893",0,1135,"Yes","S24-7",1
"1130",1130,"denovo397093",0,1135,"Yes","Clostridiales",1
"1131",1131,"denovo399127",0,1135,"Yes","S24-7",1
"1132",1132,"denovo401852",0,1135,"Yes","S24-7",1
"1133",1133,"denovo402198",0,1135,"Yes","S24-7",1
"1134",1134,"denovo403910",0,1135,"Yes","Clostridiales",1
"1135",1135,"denovo404141",0,1135,"Yes","CF231",1
"1136",1136,"denovo405064",0,1135,"Yes","Clostridiales",1
"1137",1137,"denovo410398",0,1135,"Yes","Oscillospira",1
"1138",1138,"denovo411779",0,1135,"Yes","Oscillospira",1
"1139",1139,"denovo412000",0,1135,"Yes","S24-7",1
"1140",1140,"denovo412035",0,1135,"Yes","S24-7",1
"1141",1141,"denovo413703",0,1135,"Yes","S24-7",1
"1142",1142,"denovo418162",0,1135,"Yes","S24-7",1
"1143",1143,"denovo420749",0,1135,"Yes","S24-7",1
"1144",1144,"denovo426611",0,1135,"Yes","Bacteroides",1
"1145",1145,"denovo427535",0,1135,"Yes","S24-7",1
"1146",1146,"denovo428652",0,1135,"Yes","S24-7",1
"1147",1147,"denovo430985",0,1135,"Yes","S24-7",1
"1148",1148,"denovo431532",0,1135,"Yes","S24-7",1
"1149",1149,"denovo436459",0,1135,"Yes","S24-7",1
"1150",1150,"denovo439374",0,1135,"Yes","Rikenellaceae",1
"1151",1151,"denovo443214",0,1135,"Yes","S24-7",1
"1152",1152,"denovo445745",0,1135,"Yes","S24-7",1
"1153",1153,"denovo447115",0,1135,"Yes","S24-7",1
"1154",1154,"denovo447983",0,1135,"Yes","S24-7",1
"1155",1155,"denovo449605",0,1135,"Yes","S24-7",1
"1156",1156,"denovo450375",0,1135,"Yes","S24-7",1
"1157",1157,"denovo451756",0,1135,"Yes","S24-7",1
"1158",1158,"denovo454647",0,1135,"Yes","Bacteroides",1
"1159",1159,"denovo457303",0,1135,"Yes","S24-7",1
"1160",1160,"denovo457912",0,1135,"Yes","Bacteroides",1
"1161",1161,"denovo458043",0,1135,"Yes","S24-7",1
"1162",1162,"denovo459342",0,1135,"Yes","S24-7",1
"1163",1163,"denovo459481",0,1135,"Yes","CF231",1
"1164",1164,"denovo461551",0,1135,"Yes","S24-7",1
"1165",1165,"denovo461909",0,1135,"Yes","S24-7",1
"1166",1166,"denovo462175",0,1135,"Yes","Clostridiales",1
"1167",1167,"denovo464835",0,1135,"Yes","S24-7",1
"1168",1168,"denovo467991",0,1135,"Yes","S24-7",1
"1169",1169,"denovo468204",0,1135,"Yes","S24-7",1
"1170",1170,"denovo470219",0,1135,"Yes","S24-7",1
"1171",1171,"denovo470450",0,1135,"Yes","Clostridiales",1
"1172",1172,"denovo471364",0,1135,"Yes","S24-7",1
"1173",1173,"denovo471864",0,1135,"Yes","CF231",1
"1174",1174,"denovo471876",0,1135,"Yes","S24-7",1
"1175",1175,"denovo472454",0,1135,"Yes","Rikenellaceae",1
"1176",1176,"denovo473234",0,1135,"Yes","S24-7",1
"1177",1177,"denovo473594",0,1135,"Yes","S24-7",1
"1178",1178,"denovo474909",0,1135,"Yes","S24-7",1
"1179",1179,"denovo475245",0,1135,"Yes","S24-7",1
"1180",1180,"denovo475369",0,1135,"Yes","S24-7",1
"1181",1181,"denovo475968",0,1135,"Yes","S24-7",1
"1182",1182,"denovo478345",0,1135,"Yes","Bacteroides",1
"1183",1183,"denovo481401",0,1135,"Yes","S24-7",1
"1184",1184,"denovo485454",0,1135,"Yes","S24-7",1
"1185",1185,"denovo486244",0,1135,"Yes","S24-7",1
"1186",1186,"denovo487729",0,1135,"Yes","Clostridiales",1
"1187",1187,"denovo487742",0,1135,"Yes","S24-7",1
"1188",1188,"denovo491046",0,1135,"Yes","S24-7",1
"1189",1189,"denovo497337",0,1135,"Yes","S24-7",1
"1190",1190,"denovo498147",0,1135,"Yes","Clostridiales",1
"1191",1191,"denovo498185",0,1135,"Yes","S24-7",1
"1192",1192,"denovo498464",0,1135,"Yes","CF231",1
"1193",1193,"denovo499101",0,1135,"Yes","S24-7",1
"1194",1194,"denovo500584",0,1135,"Yes","Clostridiales",1
"1195",1195,"denovo501042",0,1135,"Yes","S24-7",1
"1196",1196,"denovo501679",0,1135,"Yes","S24-7",1
"1197",1197,"denovo502299",0,1135,"Yes","S24-7",1
"1198",1198,"denovo504009",0,1135,"Yes","S24-7",1
"1199",1199,"denovo508106",0,1135,"Yes","S24-7",1
"1200",1200,"denovo512193",0,1135,"Yes","S24-7",1
"1201",1201,"denovo512994",0,1135,"Yes","S24-7",1
"1202",1202,"denovo514041",0,1135,"Yes","CF231",1
"1203",1203,"denovo518710",0,1135,"Yes","S24-7",1
"1204",1204,"denovo519979",0,1135,"Yes","S24-7",1
"1205",1205,"denovo520114",0,1135,"Yes","S24-7",1
"1206",1206,"denovo520262",0,1135,"Yes","Clostridiales",1
"1207",1207,"denovo522533",0,1135,"Yes","Lachnospiraceae",1
"1208",1208,"denovo522809",0,1135,"Yes","Clostridiales",1
"1209",1209,"denovo525739",0,1135,"Yes","S24-7",1
"1210",1210,"denovo525911",0,1135,"Yes","Clostridiales",1
"1211",1211,"denovo530752",0,1135,"Yes","S24-7",1
"1212",1212,"denovo531886",0,1135,"Yes","CF231",1
"1213",1213,"denovo532834",0,1135,"Yes","S24-7",1
"1214",1214,"denovo534397",0,1135,"Yes","S24-7",1
"1215",1215,"denovo536013",0,1135,"Yes","S24-7",1
