,570_T2,571_T2,572_T2,573_T2,574_T2,575_T2,576_T2,577_T2,578_T2,580_T2,581_T2,582_T2,583_T2,584_T2,585_T2,586_T2,588_T2,589_T2,590_T2,591_T2,592_T2,593_T2,594_T2,595_T2,596_T2,597_T2,598_T2,599_T2,600_T2,601_T2,602_T2,603_T2,570_T5,571_T5,572_T5,573_T5,574_T5,575_T5,576_T5,577_T5,578_T5,580_T5,581_T5,582_T5,583_T5,584_T5,585_T5,586_T5,588_T5,589_T5,590_T5,591_T5,592_T5,593_T5,594_T5,595_T5,596_T5,597_T5,598_T5,599_T5,600_T5,601_T5,602_T5,603_T5
17444,-1.396168242,-1.432958338,-1.461383053,-1.694964531,5.643840778,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
17461,-1.396168242,-1.432958338,5.755696989,5.151875885,-1.234701535,-1.403265256,-1.099959143,-1.713612575,6.296956964,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,5.855135057,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,5.479889498,-1.289860689,-1.159301768,5.998216442,-1.101901867,-0.845977339,-0.917760763,5.5622571,-1.134309991,5.444897267,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,5.208638004,5.757948051,-1.245910009,-1.401786954,5.55214357,-1.988021286,-1.246204902,-1.267727629,5.13543757,-1.264098419,4.848120106,5.992334994,5.770944796
17464,6.178228367,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,6.485318269,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,5.38676003,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
17471,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,6.027718852,-1.099959143,5.573783935,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,5.014457707,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,5.915924627,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,4.916216396,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,6.681982215,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,6.328913994,5.84100112,5.420385395,-1.109369634,-1.401341112
17482,8.255010568,7.603253652,7.889038315,7.958526964,8.666518034,7.912021601,6.163652329,-1.713612575,8.465562292,8.216776504,-1.16746645,-1.038308245,8.389670388,8.294360871,8.419544247,-1.113654966,7.496226705,7.891425503,7.850347885,7.724395398,6.237251282,7.536181024,7.720249591,7.873353934,7.82291079,8.32809113,7.64977469,8.070402842,7.898711224,7.874683261,5.445289698,8.446142501,8.41856322,7.551648544,7.722663237,-1.159301768,6.096245246,8.808182205,8.108536665,-0.917760763,7.841982265,8.396103859,8.295872279,-0.880188036,-0.746658736,6.179205897,7.821689361,-1.147305082,7.94833285,6.309779937,5.834695319,7.756538238,-1.501884982,7.338461642,7.405730867,6.85479131,-1.988021286,7.543604829,7.955356319,7.950766558,8.581327232,6.587555948,8.063655946,8.001239577
17486,6.005913236,5.506920265,7.406266854,6.7405483,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,7.032561315,-1.038308245,7.265779707,-1.105698796,-1.181044406,6.192625125,-1.114843834,5.436309345,5.972961831,6.307640533,5.686373599,6.269039467,-1.445907806,5.032768644,6.298392619,6.843527096,6.583832447,-1.540074153,6.425956475,-1.63720623,-1.53252932,-1.630984894,6.808169741,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,5.886589893,-2.07265407,-1.109369634,-1.401341112
17488,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,7.591809819,-1.095789284,-1.105698796,6.970762451,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,5.531253207
17489,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,5.515704377
17492,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,4.735851998,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,6.773175913,-1.319760603,6.563644242,-0.845977339,-0.917760763,-1.584663851,7.183767231,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,7.589586435,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
17493,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,5.461153483,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,6.512309397,7.333172757,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,6.052654137,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
17506,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,7.249973159,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,5.248078162,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,7.004223031,5.832743425,-1.109369634,-1.401341112
17507,7.645110068,-1.432958338,7.415108644,-1.694964531,7.507717063,7.132873619,6.843517245,5.721833516,8.245988343,-1.202343544,-1.16746645,-1.038308245,-1.095789284,8.557519808,-1.181044406,-1.113654966,7.093799291,7.651421306,7.616890547,7.843415496,7.08436742,7.502433642,7.318187399,7.263505871,7.574007843,8.402672659,6.788153525,6.492946882,-1.73604326,7.969483356,7.201062087,8.167861804,-1.087183182,-1.175300967,7.890048467,-1.159301768,8.080942058,-1.101901867,-0.845977339,-0.917760763,5.372269495,8.081315356,-1.279846504,7.931455702,-0.746658736,6.222284479,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,7.428583916,-1.501884982,-1.245910009,-1.401786954,5.35457173,6.35956593,6.229088244,6.789939426,-1.601453449,7.278169177,7.174396862,-1.109369634,8.042013236
17512,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
17515,-1.396168242,-1.432958338,5.460467711,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,5.088294854,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,5.905415317,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,7.621279469,-1.401341112
17516,-1.396168242,-1.432958338,6.888236534,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,6.618334126,-1.202343544,-1.16746645,7.123646706,-1.095789284,-1.105698796,6.214302991,-1.113654966,-1.114843834,-1.618668302,5.933364948,-1.670544381,5.705893519,-1.47666562,-1.445907806,-1.433267303,-1.579733147,5.338392057,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,6.815525067,-1.289860689,6.878536428,-1.319760603,7.507764961,-0.845977339,-0.917760763,-1.584663851,-1.134309991,7.050366921,-0.880188036,7.699231334,-1.654642512,6.982754751,-1.147305082,7.207022268,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,5.85510796,-1.246204902,6.342839759,-1.601453449,5.740558337,-2.07265407,-1.109369634,-1.401341112
17523,-1.396168242,-1.432958338,-1.461383053,4.932484683,6.335290166,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,6.696478609,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,6.454724442,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,7.177004305,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
17540,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,5.58243492,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
17555,-1.396168242,-1.432958338,8.003237582,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,7.442311489,-1.181044406,7.572072276,6.747410783,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,5.529268631,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,6.568245287,-1.289860689,8.166025652,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,7.573717974,8.526618794,-1.654642512,-1.28730708,-1.147305082,7.616551787,-1.095191998,-1.291717891,-1.251780258,7.561429845,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,6.383081845,-1.264098419,-2.07265407,-1.109369634,-1.401341112
17557,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,5.091723328,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,7.265128117,-1.401341112
17564,-1.396168242,6.139587747,-1.461383053,6.62156188,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,7.405412131,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,7.319003876,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,5.947228256,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
17567,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,7.67166758,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,6.8396332,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
17569,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,6.841733266,-1.618668302,-1.722804201,-1.670544381,-1.78635712,5.581233772,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,5.820963686,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,6.932163243,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,6.561791505,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
17572,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
17573,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,6.295562317,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
17574,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,7.758185938,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,6.242356697,5.508657817,-1.73604326,-1.63720623,-1.53252932,5.594863409,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,5.756034851,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,7.702232865,-1.401341112
17580,-1.396168242,-1.432958338,-1.461383053,-1.694964531,6.372400949,-1.403265256,-1.099959143,-1.713612575,6.38918455,-1.202343544,-1.16746645,-1.038308245,-1.095789284,6.840431011,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,5.870346276,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
17590,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,7.736764503,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,6.723616768,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,6.076091743,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
17595,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,7.344653138,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,5.537453494,-1.78635712,-1.47666562,-1.445907806,6.651740068,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,6.927371196,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,6.81456888,-1.264098419,-2.07265407,-1.109369634,-1.401341112
17601,-1.396168242,-1.432958338,-1.461383053,6.537543483,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,5.751443177,-1.722804201,-1.670544381,5.686226486,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,6.164825909,-1.63720623,5.827333056,7.465421502,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
17618,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
