,baseMean,log2FoldChange,Abs,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,confidence
e496e5c97263724cfec61dd8dad35a1c,118.125638901823,0.491343406779875,0.491343406779875,2.87654679480047,0.170810156006503,0.864373043099817,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.7353999
88b905e812e0d73b7a740796f1969218,451.353924804593,0.485304139302316,0.485304139302316,0.445737012898566,1.08876787266655,0.276256262533902,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
62316606df7d0d90016e4b1c3d536dca,72.9727017052494,0.462658197939694,0.462658197939694,2.33368634718398,0.198252090945288,0.842847833526172,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__[Ruminococcus],0.9935537
c3075358fae5a4ea7ec3be416ec215a5,35.0069721630586,0.455666945093788,0.455666945093788,2.38345692720591,0.19117901393249,0.848385344820434,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9999984
b7a58e4ed24530569a7b51da3f47e5f8,14.499807096614,-0.454294453604029,0.454294453604029,2.90553565074174,-0.156354802766937,0.875753361103478,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Clostridium,0.7519244
f737910859a0cb8aff4844de47fa55cf,37.4995803047381,-0.45397155077459,0.45397155077459,1.89042875234748,-0.240142110730628,0.810220089522743,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Butyricicoccus,0.9509186
a164c41d29edb7edc2a9c6caacdd3d39,75.9038293263515,-0.450659928104326,0.450659928104326,1.69043766991872,-0.266593637922181,0.789782054612895,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9999999
e0f4e7e0acbc2c738bf141c5ceec76f9,63.5190805587995,-0.445279827544337,0.445279827544337,2.38734858505784,-0.18651646865954,0.852039765332849,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.848514
47efe892b8c48b5dd79f8bc3220443ca,559.099489817085,0.426913521287481,0.426913521287481,0.384497328849233,1.11031596127129,0.266862897491125,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999844
0cc8dadc34650e1d79815b5f3fab5efe,513.937916484157,0.418517920303297,0.418517920303297,0.427790788734851,0.978323823991215,0.32791419049238,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999996
da03a24b8629651c1919a1590b06261e,32.5364582328607,-0.414532665691832,0.414532665691832,2.17748699991593,-0.190372050766704,0.849017597417488,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999986
21b85c60ae5f94ac86f0b9b898837f42,23.8659323528714,-0.411624500944878,0.411624500944878,2.87752928296958,-0.143047892989671,0.886252356964534,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.9344426
77520d0483e835490295ba68ccae1b52,293.837746240417,0.40933739152098,0.40933739152098,0.313363180589116,1.30627149862162,0.191460245916039,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae, g__Parabacteroides,0.9999911
cb6a59f2bcd26aa8df7718184e76fb82,157.293864516427,0.404827834569001,0.404827834569001,0.50735304197647,0.797921370475938,0.424916121019009,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
be43da52e9710f5f0179d39616a0cd02,590.998705466348,0.394058773245814,0.394058773245814,0.764274962363466,0.515598171667452,0.606135087542597,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
fd2c2023f3ca8bdc26c691005c00e8e0,772.990479750659,0.388638601876189,0.388638601876189,0.488530090794728,0.795526435728784,0.426307339622495,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999992
36e50741c2408bc85da2591ac198279c,21.0383732152862,-0.371128026945291,0.371128026945291,2.29509166814581,-0.161705099668251,0.871538088444944,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Ruminococcus,0.8449581
97855d38c5ce75bc28db3201640ab0b2,239.238831985821,0.35744869126385,0.35744869126385,0.722834849658508,0.494509487793402,0.62094640742767,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__,0.8740156
7e171bfaa2c6a60b2cce7fa9d2bef849,0.150935086820487,-0.346488121549002,0.346488121549002,3.1165416578331,-0.11117711861099,0.91147589583599,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__Candidatus Arthromitus,1
74004ed0d05ba107fa630ba01c17660d,46.4985754766875,0.342555387712754,0.342555387712754,2.39323392312999,0.143134937375759,0.886183612979385,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.8671206
7512e516855837e55a95ca685a3bc714,301.188460368748,0.33180976059261,0.33180976059261,0.46075711873529,0.720140280205283,0.471438629044412,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9995371
f5905a766f1ee6d4af7e0434f8ececde,53.705937892439,0.325507874946909,0.325507874946909,1.1604300960976,0.280506233026494,0.779089144081275,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__,0.9554747
2a810af1d5ac1d37e1be2322eef67372,17.8879996899273,-0.318058692066441,0.318058692066441,1.25397402620448,-0.253640574222369,0.799773247706695,0.996455610681228,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Desulfovibrionales, f__Desulfovibrionaceae, g__Bilophila,0.9999994
7cba75b1c3a66a333102a8f0e4ae35bf,53.3203654664085,-0.31036922023927,0.31036922023927,2.39678433549548,-0.129494012307581,0.896966762548866,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.9043357
d72de21351327f57ef58860b9b39b81b,257.293880906059,0.30076268693689,0.30076268693689,0.41365974349466,0.727077487395804,0.467178488909971,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999819
66e8f1d4cc50aeaf934e9c61a4592209,41.3823017719591,-0.297439712866141,0.297439712866141,1.52080619562173,-0.195580287430736,0.844938690645117,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9996818
ae10560b5995ac0b285b9a62afd8d0ee,58.6001685628308,-0.286650005635947,0.286650005635947,2.14604427265251,-0.1335713383404,0.893741549745035,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.7005085
cf32fb1a1851ffab51de8b752990d321,436.729894184817,-0.284268816896631,0.284268816896631,0.441544740602628,-0.643805238193202,0.519701736599453,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
6822dc1497ea5724bc61e02b3cf0511f,1019.48021355108,0.283336999415774,0.283336999415774,0.553109481378276,0.512262054719683,0.608467618126322,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999998
9a382f15c0c2cc6377403c712f668034,20.8768096650155,-0.280723698535373,0.280723698535373,1.27065606558752,-0.220928153682226,0.82514837553811,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.998446
67fa0e36c7b2f17e776555c2ff1b6d58,341.712024195532,0.278309649788297,0.278309649788297,0.383864526729682,0.725020496578168,0.468439456230731,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999998
72c6e8e287f33173363fee9104ca069b,269.599157041364,0.272845495062779,0.272845495062779,0.92197747941785,0.295935097281397,0.76727964713099,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
e778aa6fa7bde2db61430e0ef65ba06f,104.179391975254,0.264995457834809,0.264995457834809,0.76900107291392,0.34459699364356,0.730397366237784,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__,0.9577749
8a2bd3a395e351012e31a316b967a938,118.802764356747,0.257626975226872,0.257626975226872,0.634599271647818,0.405967965512961,0.684766138273524,0.996455610681228,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Alcaligenaceae, g__Sutterella,0.9999935
03be790b71628659a2ab53162ab876cf,74.732686138938,0.254568437268566,0.254568437268566,1.90990628362662,0.133288444281769,0.893965266184025,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.9999999
1340d7bd19fb54f05aabc65c59164a63,159.021852289093,0.252616852606241,0.252616852606241,1.38051592529096,0.182987278870397,0.854808000080358,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.7681513
1cdf58163f79b99e06dcfbbcbbe3beff,34.9701005812427,0.25001597481099,0.25001597481099,1.09816334474935,0.227667383004899,0.819904831146385,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999976
b2bcbf9e96b55a7c887ffb1c1d1d30d9,47.6716975340284,-0.244864904154784,0.244864904154784,1.32059937245043,-0.185419521819419,0.852899997703431,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999998
b83faf163468fd9eeed0a75ff671465b,40.5461893561681,0.235644570640747,0.235644570640747,1.3327043676419,0.17681683677356,0.859652263598085,0.996455610681228,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__RF32, f__, g__,0.9999991
af317b235818f322e2fff3be961f9e76,58.7229018248167,0.23113570657958,0.23113570657958,1.72409111481117,0.134062350066049,0.893353271125983,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.8136793
2e8a7f07dd0b96ae201ab479356a09c2,79.1200059677353,-0.219411607193705,0.219411607193705,1.45587223902149,-0.150708009475594,0.880206054758249,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__,0.9992168
78bd4f10a55dea9609f3a8df20c20cba,16.2423300379319,0.212739997713502,0.212739997713502,2.57404031953633,0.0826482771458,0.934131212944944,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae, g__Parabacteroides,0.9974219
ccbd784df290de31b6b346ea8246646b,115.412860528256,0.207960280122054,0.207960280122054,1.3973674307787,0.148822904800469,0.881693376489117,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.8658323
fb3fc6723c3ed135648168e874291b8b,790.738467093104,0.177517469408499,0.177517469408499,0.56685793526603,0.313160420564968,0.754158786905395,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999994
f04a9cacfbff7f4e852eaefc7d7517fa,17.773809375967,0.177125459269403,0.177125459269403,1.80904829979246,0.097910851407186,0.922003083214876,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__,0.9770254
47e13ed5a6f8712dc0cd439dca1aa08c,173.759543714779,0.166309749763121,0.166309749763121,0.523176295703457,0.317884719030519,0.750572384297661,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999994
7a82038a2a87643382fdc201dacb1009,414.203821566018,0.163103786358503,0.163103786358503,0.406406119238232,0.401332014055855,0.688175696379472,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,0.9823265
cb34fc9f52c23e9b0d7569a51f88aa4b,45.3134141705603,-0.144653869491295,0.144653869491295,0.956396830387471,-0.151248796415072,0.879779459039416,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__, g__,0.9907179
d5561f383a99cf69209e719c1dd511ee,34.1511549256983,0.134616270736281,0.134616270736281,1.13795802693422,0.118296340945853,0.90583285654583,0.996455610681228,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Alcaligenaceae, g__Sutterella,0.99966
2b4f5c9422274d660058f7471b567299,33.0177650450058,-0.131187860321665,0.131187860321665,1.46038267941455,-0.089831153279808,0.928421391526297,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Oscillospira,0.8550953
ea50100bdb928864bf57323a91b085e7,8.59138102889582,0.124473497236875,0.124473497236875,2.08802229802128,0.059613107271332,0.952463778843003,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__,0.9994102
4a6e41e2647962a13edf6a3ffeaa26aa,49.8249777553946,0.119065666442685,0.119065666442685,1.91186970969925,0.062277081873647,0.950342179058479,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Oscillospira,0.9868653
6a126dc027a872af6bfe7fde7da6b492,335.588194624573,0.117620243230284,0.117620243230284,0.414921878758711,0.283475635418791,0.77681225611498,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
e6b01b0ad4ed8bce1f814c169cbc3a0f,137.984256162551,-0.10568469376042,0.10568469376042,0.891908929625326,-0.11849269611508,0.90567728198275,0.996455610681228,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus,0.9089184
0769a8be8e375689f19a7a42eb339c8c,114.323117502103,0.085550786854309,0.085550786854309,1.02665266891907,0.08332982462743,0.933589286133656,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999927
1bbef1070bedf0db507fb6c7b5c28fff,2654.30846765679,-0.082493328745237,0.082493328745237,0.985440550246066,-0.083712131314911,0.933285311608904,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Paraprevotellaceae], g__CF231,0.9893247
ae6f858a33e49815fcd83690ada389c8,353.384991189649,0.077679366517994,0.077679366517994,0.439507909910707,0.176741680334662,0.859711300044388,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
3440e49bbd5cc4432ab49dd963d49bcd,299.534181438611,-0.076423469173426,0.076423469173426,0.454897771981267,-0.168001414560838,0.866582166238449,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
d4140420ae9593f82e2276b969d60c84,61.5433612939609,-0.074472958460328,0.074472958460328,1.14532610064953,-0.065023366199455,0.948155396083478,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999992
2b31f000e143280148198508065a3250,27.2906922973058,-0.069972940809087,0.069972940809087,2.10143724181447,-0.033297659057698,0.973437220527556,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__,0.9398223
da8876479dde28ced2b330bb3062df4c,128.687970420887,-0.064809278164874,0.064809278164874,1.23418244493277,-0.052511910561492,0.958120805173841,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.7838553
9582387a23e2d8d87ed656d10f84ee96,189.560790100397,0.062321716525584,0.062321716525584,0.424575707039561,0.146785874679772,0.883301034282989,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
1c346134371daba583451f711fe76e1a,336.115653465428,-0.057090135390222,0.057090135390222,0.383176015240095,-0.148991933522899,0.881559998036992,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
4293a84720569009161eb26dc6cba31c,222.329172672866,0.052321110479309,0.052321110479309,0.516513304874268,0.101296733279784,0.919314909322181,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999574
b619912f29ad67fec970fac9a84dd48d,12.1935700651198,0.050189115468381,0.050189115468381,2.59697403448762,0.019325998181681,0.984581044249812,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__,0.9047536
b734bb8187882c0b6042f08b266d289b,622.832533745416,-0.04325289978431,0.04325289978431,0.405274437002358,-0.106724964210013,0.915007177139617,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999803
034db5f6931e0f3bbc3b3fc7ece070ef,13.4824302850078,-0.043067542231301,0.043067542231301,1.818676611817,-0.023680703843369,0.981107297792424,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae, g__Parabacteroides,0.9923168
37835e4fbbd6bb6b2f6dbbbad70f9372,529.945521193941,-0.03614954557129,0.03614954557129,0.498387067334296,-0.072533073068372,0.942177686272734,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999992
4e933712b85bcbfbf13b99881e591140,15.4923323218421,0.03598595679986,0.03598595679986,2.30145048967975,0.015636207235928,0.987524620011983,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__,0.8705952
b2c1c518a311037462a93c63f9dfdf95,219.917880151734,0.010663890564482,0.010663890564482,0.728961330315253,0.014628883756935,0.988328255810504,0.996455610681228,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus,0.824576
b6fd73b83e9c7d1ceeb3f0d55f1a2bea,138.051813476741,-0.006899352111165,0.006899352111165,1.55312182969476,-0.004442247851555,0.996455610681228,0.996455610681228,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Oscillospira,0.9824387
564bb4db498125e08f141d6e48c9dcc7,337.976222062479,-0.002829547780971,0.002829547780971,0.469145022744986,-0.006031285943129,0.995187759239548,0.996455610681228,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,0.867658
