,baseMean,log2FoldChange,Abs,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,confidence
4c7ad9177b8f808b98713da6557b7bf1,32.2652499176902,-1.38434151784377,1.38434151784377,2.89648739263326,-0.477938043633337,0.632694302923911,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999997
1bbef1070bedf0db507fb6c7b5c28fff,332.437253093663,1.37436274797703,1.37436274797703,0.879006252370312,1.56354149276066,0.117925284110521,0.67163938992933,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Paraprevotellaceae], g__CF231,0.9926029
280f71fdbdabf1d2c4fd57cb3e93ed43,45.2421036318452,1.37186205717514,1.37186205717514,2.37736289798363,0.577052017737256,0.563904316442085,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,1
ad4f3211c1c7fd39e69c4a22600a9475,187.394941146991,1.37140438424896,1.37140438424896,1.08910806190696,1.25919955256572,0.207958263144408,0.922481526255964,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Paraprevotellaceae], g__CF231,0.9821734
9ff00bb4afcb31850acf80e8bee165d8,30.6733235178128,-1.36257728201293,1.36257728201293,2.89668776020363,-0.470391493599276,0.638075340446969,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999999
0b25ff0a69ccb93866917a823f656ecb,25.0827733427745,-1.36064299062934,1.36064299062934,2.68235930409291,-0.50725605199616,0.611975170501912,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,0.9736179
5a3a6d477b5fb489d2f7317edcd9b9cc,229.108758968548,1.35560771415015,1.35560771415015,1.20915793350778,1.12111716475078,0.262237993212854,0.965258996294123,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Paraprevotellaceae], g__CF231,0.9823521
4b28010a343b8f259cd4e8f4c91672c8,17.1179264703663,-1.33640707464049,1.33640707464049,2.90046296180778,-0.460756469652536,0.644973335785878,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9997838
b96beaf149285190892f2b812436d6e1,11.5112329241122,1.23908230190971,1.23908230190971,2.90167592861243,0.427022979958426,0.669362590026391,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__,0.9999551
564bb4db498125e08f141d6e48c9dcc7,43.6628523498213,1.23225742743501,1.23225742743501,2.59814840213902,0.474282926418101,0.635298165066789,0.993163840265996,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,0.9609942
