,baseMean,log2FoldChange,Absolute,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,New,Order,Family,Genus,Species,Rank1
denovo453595,61.3992769180409,-6.84977645291224,6.84977645291224,1.3054175666095,-5.24719187800025,1.54435033104102E-07,0.000103780342246,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo435460,40.8004347366318,-5.90183180471646,5.90183180471646,1.26171972588023,-4.6776092056412,2.90239010298364E-06,0.000561003199228,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo272061,41.035454030923,-4.59075578622191,4.59075578622191,0.986718533845408,-4.65254845100655,3.2785766992723E-06,0.000561003199228,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo549429,2.28061064722664,-4.39541081534246,4.39541081534246,2.31243530523817,-1.90077136661333,0.057331966087641,0.542634946632322,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo321337,31.2016517215654,-4.36828167434856,4.36828167434856,1.03478504389272,-4.22143874240364,2.42747927448322E-05,0.003262532144905,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_Anaerostipes",Clostridiales,Lachnospiraceae,Anaerostipes,NA,NA
denovo443621,5.34021562618011,-4.16779804007738,4.16779804007738,1.22793750670215,-3.39414507442708,0.000688432126721,0.057828298644532,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo79770,3.70617399586367,4.00572383090381,4.00572383090381,1.30842620235915,3.06148243109266,0.002202439167548,0.095415594766701,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo474098,2.46856293291712,-3.975164330662,3.975164330662,1.2813767011633,-3.10226050391983,0.001920488752165,0.095415594766701,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo340110,8.14184681192555,-3.96631514003812,3.96631514003812,1.23912416603502,-3.20090209581631,0.00136998072683,0.08369336803909,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo592012,4.54441716869598,3.95380149857987,3.95380149857987,2.30322834711962,1.71663461138121,0.086045954372458,0.644589284495854,Bacteria,Cyanobacteria,4C0d-2,"O_YS2,F_NA,G_NA",YS2,NA,NA,NA,NA
denovo491556,7.55024724700589,-3.91389094181467,3.91389094181467,1.2136809229402,-3.22481046528528,0.001260560934777,0.08369336803909,Bacteria,Tenericutes,Mollicutes,"O_Anaeroplasmatales,F_Anaeroplasmataceae,G_Anaeroplasma",Anaeroplasmatales,Anaeroplasmataceae,Anaeroplasma,NA,NA
denovo167965,2.30581100351393,-3.87447440392442,3.87447440392442,1.19814321340869,-3.23373229557561,0.001221839261099,0.08369336803909,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo5135,8.44355234824611,-3.76903464225265,3.76903464225265,1.08888828666809,-3.46136025926552,0.000537453062066,0.051595493958368,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo584291,52.4297877787027,-3.68198709936176,3.68198709936176,0.792035758892655,-4.64876371807952,3.33930475731243E-06,0.000561003199228,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo353230,9.80468585868229,-3.52576182557902,3.52576182557902,1.38190592453027,-2.55137615592572,0.010729845021144,0.288418234168356,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo175813,4.3047813915057,-3.39216159748856,3.39216159748856,2.12189101098921,-1.59865025108296,0.10989833741875,0.688891276340399,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Ruminococcus",Clostridiales,Ruminococcaceae,Ruminococcus,flavefaciens,NA
denovo506947,3.37580048037566,-3.36581948041524,3.36581948041524,1.35267953010824,-2.48826082268422,0.01283695501874,0.308086920449762,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo44883,2.31974397097008,-3.34784211433619,3.34784211433619,2.84076561431666,-1.17849994292525,0.238597355078089,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo151728,26.5673390229725,-3.29744344801017,3.29744344801017,1.08035408177206,-3.05218770738712,0.002271799875398,0.095415594766701,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo324077,36.0031378537755,3.12967696052207,3.12967696052207,0.772778940220875,4.04989939248027,5.12396572101185E-05,0.005738841607533,Bacteria,Firmicutes,Bacilli,"O_Lactobacillales,F_Lactobacillaceae,G_Lactobacillus",Lactobacillales,Lactobacillaceae,Lactobacillus,NA,NA
denovo187690,45.1780122351822,-3.11782202897012,3.11782202897012,1.13930826114955,-2.73659213690269,0.00620792078905,0.189623762283705,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo283443,2.54821072888671,-3.06584802880121,3.06584802880121,1.26113712209665,-2.43101878065742,0.015056434096532,0.326384635899007,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo52359,7.98986014119369,-2.98118080081226,2.98118080081226,1.26845252271086,-2.35025020443104,0.018760795358337,0.350201513355617,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo502136,42.9835942041083,2.96878860803315,2.96878860803315,1.022704707025,2.90287957769279,0.003697487829895,0.130774306404716,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo254466,8.47015545074887,-2.90859105867384,2.90859105867384,1.30420126032045,-2.23017040940382,0.025736131914099,0.386568192424261,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo513369,53.7338341276138,2.87163686953673,2.87163686953673,1.17103498821588,2.45222123884769,0.014197733899024,0.326384635899007,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo552610,38.3970595165904,-2.81716336760567,2.81716336760567,0.91855175526134,-3.06696204266046,0.002162463151302,0.095415594766701,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo181414,23.807021402696,-2.80890949194237,2.80890949194237,0.911441771410452,-3.08183098476559,0.002057316144515,0.095415594766701,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo234293,2.32018667259364,-2.75957531744541,2.75957531744541,1.8481967637943,-1.49311770884182,0.135406377791675,0.764647780470634,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo596434,54.8999631458789,-2.73638542727575,2.73638542727575,1.01745877035209,-2.68943126445195,0.007157388531765,0.209120221449836,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo568172,2.10011827858013,-2.73343360725921,2.73343360725921,1.19646910483579,-2.28458352682192,0.022337259767209,0.368659264906922,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo277067,2.73752826664204,-2.70212646737716,2.70212646737716,1.03322846938927,-2.61522649387928,0.008916830392201,0.24967125098164,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo126627,8.31338759310975,-2.58524221461332,2.58524221461332,1.29374166992333,-1.99826771813459,0.045687643353704,0.462028630928107,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo317364,33.2248389169852,2.56745450428279,2.56745450428279,1.12511686990962,2.28194472320821,0.022492603960095,0.368659264906922,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo291148,26.110489095487,2.48952365490159,2.48952365490159,0.82788382250111,3.00709300899313,0.002637590490565,0.104262400568227,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo414203,2.81751298009137,-2.44243676501501,2.44243676501501,1.14769806033026,-2.12811788172944,0.033327311072881,0.414739871129185,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo381829,6.22423029839977,-2.40837294926839,2.40837294926839,0.996994170544291,-2.4156339328981,0.015707844443342,0.329864733310182,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo8279,15.5752083381855,2.40780118258472,2.40780118258472,1.17906641352375,2.04212515509519,0.041139118227391,0.455342404933907,Bacteria,Tenericutes,Mollicutes,"O_Anaeroplasmatales,F_Anaeroplasmataceae,G_Anaeroplasma",Anaeroplasmatales,Anaeroplasmataceae,Anaeroplasma,NA,NA
denovo487669,2.40793508547462,-2.40375213013312,2.40375213013312,1.33191394266009,-1.8047353159562,0.07111611064908,0.590000325384958,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo58830,60.6064155359486,2.39359581698207,2.39359581698207,1.1340547854554,2.1106527194988,0.03480217269016,0.425219273596138,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo88186,2.25400833627291,-2.36499789240619,2.36499789240619,1.40656152788242,-1.68140379608327,0.09268450869719,0.669720320908727,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo558536,11.8206841562125,2.36334928401957,2.36334928401957,1.26471264614525,1.86868478877228,0.061666681527476,0.560000134952214,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo310210,5.07316108351139,-2.34912248080965,2.34912248080965,1.02122042393931,-2.3003089497055,0.021430723000992,0.368659264906922,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo446570,7.62567525282386,-2.34753329266323,2.34753329266323,0.962970241576784,-2.4378046083951,0.014776758734253,0.326384635899007,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_[Ruminococcus]",Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus,NA
denovo300888,2.18225820198577,2.25074114784341,2.25074114784341,0.993103496698359,2.26637118419797,0.023428666360712,0.3738667340908,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo582922,3.51662609762681,2.24983080659166,2.24983080659166,1.71127086225358,1.31471344263342,0.188606227033963,0.856374220046102,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo11638,3.20251405491569,-2.21346492903774,2.21346492903774,1.89003515772493,-1.17112367989076,0.241549066837835,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo273734,12.0982817720841,-2.19474920000121,2.19474920000121,2.36438632268916,-0.928253212658153,0.353276237571616,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo145195,39.1350249590621,2.19393552153449,2.19393552153449,1.16673161294232,1.88041148212459,0.06005201989093,0.552807635160339,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo227,7.24499520969139,-2.18538328761024,2.18538328761024,1.06843602907816,-2.04540396255242,0.040815048616984,0.455342404933907,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo90825,169.248647077751,-2.13978962702545,2.13978962702545,1.46960765425533,-1.45602781860149,0.145384929575205,0.779057366956272,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo91715,121.455400139099,-2.13247460058622,2.13247460058622,0.725146931207494,-2.94074829363931,0.003274204740829,0.122236976990943,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo478754,13.8021411531716,2.11296459185021,2.11296459185021,1.05114227544695,2.01016041425198,0.044414213599111,0.462028630928107,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_[Odoribacteraceae],G_Odoribacter",Bacteroidales,[Odoribacteraceae],Odoribacter,NA,NA
denovo12325,8.8973544464361,2.09227328493967,2.09227328493967,0.972505409603704,2.15142585766414,0.031442602061167,0.401477636659308,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo423917,31.8009276076091,-2.08538136266663,2.08538136266663,0.728059954260289,-2.86429895019482,0.004179333693001,0.133738678176045,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo286244,10.9982696517276,-2.08369342474653,2.08369342474653,1.35101630083199,-1.54231553199125,0.122996936402354,0.720144257689998,Bacteria,Firmicutes,Erysipelotrichi,"O_Erysipelotrichales,F_Erysipelotrichaceae,G_NA",Erysipelotrichales,Erysipelotrichaceae,NA,NA,NA
denovo195102,2.56470704806657,2.05187500702813,2.05187500702813,0.940030207597703,2.18277560704331,0.029052338872681,0.39853541044796,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo386200,4.42747064593989,2.0297574807834,2.0297574807834,1.1342015458807,1.78959153084852,0.073519600997381,0.602502095978534,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo272989,14.3927210427629,2.02831943708281,2.02831943708281,1.24282827299074,1.63201906583753,0.102675469816866,0.688891276340399,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo579163,9.78138623963375,2.00815987779233,2.00815987779233,1.00181459250442,2.00452248631371,0.045014120633625,0.462028630928107,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo25015,53.2732053399365,1.97653688093877,1.97653688093877,0.990847628352298,1.99479397677481,0.046065354571701,0.462028630928107,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo138384,14.1779550922209,-1.96243608256502,1.96243608256502,0.778458694193652,-2.5209251270522,0.011704675438168,0.293257395774254,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_[Ruminococcus]",Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus,NA
denovo336548,7.22129727166899,-1.94206293181389,1.94206293181389,0.824373015043503,-2.35580604456274,0.018482565184557,0.350201513355617,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo159918,14.2365553495729,-1.93920070178613,1.93920070178613,0.672962374985661,-2.88158859078481,0.003956759870954,0.132947131664046,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo401798,11.4870921639964,-1.93010415133888,1.93010415133888,0.884284471303353,-2.18267335226875,0.029059873678497,0.39853541044796,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo542028,13.7570596650036,-1.91745133052735,1.91745133052735,1.19273253967118,-1.60761215675055,0.107920148055329,0.688891276340399,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo271540,3.83146249728972,-1.89916604922504,1.89916604922504,1.10732802628317,-1.71508893855034,0.086328922030695,0.644589284495854,Bacteria,Tenericutes,Mollicutes,"O_RF39,F_NA,G_NA",RF39,NA,NA,NA,NA
denovo90884,4.75292653076201,-1.86867027778523,1.86867027778523,0.803992738645477,-2.3242377548502,0.020112754832958,0.364409281439425,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo317476,6.90627723052806,1.86386120040746,1.86386120040746,1.0587772459794,1.76039030635129,0.078341651796885,0.62673321437508,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo48587,3.34713828143624,-1.86369588851137,1.86369588851137,0.853298460013009,-2.18410787766212,0.028954321963878,0.39853541044796,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo422967,28.0593728746794,-1.84625559136358,1.84625559136358,0.955357134201744,-1.93252923463668,0.053294217288542,0.519039333592753,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo307226,2.84503477377554,-1.84441285448132,1.84441285448132,1.07097810238113,-1.72217606539348,0.085037629194246,0.644589284495854,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo102391,38.0918021792375,-1.83684178533772,1.83684178533772,0.854891852635605,-2.1486247408661,0.031664158843666,0.401477636659308,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo246492,2.33979945452547,-1.82610443904417,1.82610443904417,1.17857871033793,-1.54941237528427,0.12128262075648,0.720144257689998,Bacteria,Firmicutes,Bacilli,"O_Lactobacillales,F_Lactobacillaceae,G_Lactobacillus",Lactobacillales,Lactobacillaceae,Lactobacillus,NA,NA
denovo111892,4.911175807121,-1.8240686267712,1.8240686267712,0.762168018141484,-2.39326314323594,0.016699259539366,0.335430600769187,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo155515,21.6907513902841,-1.81576704558547,1.81576704558547,1.0054070594038,-1.80600188610393,0.070918044955669,0.590000325384958,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo317660,26.2932612180758,-1.77433512495505,1.77433512495505,0.820495195727555,-2.16251738486012,0.030578318541808,0.401477636659308,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo420313,11.4021964620088,-1.77425550298006,1.77425550298006,1.10197080024862,-1.61007487909821,0.107381510460692,0.688891276340399,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo15356,6.23272857049251,1.76228837350924,1.76228837350924,0.761208889411348,2.31511796304959,0.020606477224253,0.364409281439425,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo572649,2.16628943893228,-1.75962475089975,1.75962475089975,1.23079992646408,-1.42965945403889,0.152814782664325,0.779057366956272,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo79651,30.2568429547807,-1.74665272798552,1.74665272798552,0.799320131968229,-2.18517294651969,0.028876168319285,0.39853541044796,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo506625,51.6374147854306,1.74170438694246,1.74170438694246,1.07168156486327,1.62520700555737,0.104118458221389,0.688891276340399,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo308772,2.24271987598029,-1.73015872978612,1.73015872978612,1.00382303349757,-1.72356946598228,0.084785594682787,0.644589284495854,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo560339,27.1620953384935,-1.72411290808036,1.72411290808036,0.845311698229794,-2.03961794411564,0.041388393397264,0.455342404933907,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo328994,13.1077746903291,1.71995088940707,1.71995088940707,0.901486602645859,1.90790510292557,0.056403482630803,0.541473433255713,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo352702,2.13133406102923,1.71223727298821,1.71223727298821,0.758176193190989,2.25836327804201,0.023923020187358,0.3738667340908,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo59555,2.29157507210842,1.69504852020895,1.69504852020895,1.23992740205739,1.36705464964835,0.171608176567658,0.806670547081216,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo376574,4.58216622315858,-1.68819488790768,1.68819488790768,0.817964693751179,-2.06389701267622,0.039027482055467,0.455342404933907,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo476152,9.17907857162874,-1.68652110204599,1.68652110204599,1.18291962264029,-1.42572755558966,0.153946999281665,0.779057366956272,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_[Ruminococcus]",Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus,NA
denovo417965,12.0583245700408,-1.67108905510179,1.67108905510179,0.857382115503746,-1.94905984727703,0.051288278056155,0.506848865496119,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo114461,6.05744052267224,-1.65398065776478,1.65398065776478,1.06881519840432,-1.54748983756413,0.121745173120322,0.720144257689998,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo267969,2.14905177394161,-1.64103993872511,1.64103993872511,0.979801550555229,-1.67486970988684,0.093959797802731,0.671712597057822,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo220024,6.99448523173519,1.59804596231136,1.59804596231136,0.996800875305024,1.60317471814253,0.108896085504916,0.688891276340399,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo523237,47.2692480736267,-1.5730889380966,1.5730889380966,0.868457791933074,-1.81135911578973,0.070085280315855,0.590000325384958,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo405122,4.94469774192828,1.56815449312006,1.56815449312006,1.10563666454293,1.41832714435925,0.156095275277646,0.779057366956272,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo448363,2.10767383426048,1.55929415809971,1.55929415809971,1.15871301050588,1.34571213403304,0.178395371602232,0.815521698753062,Bacteria,Tenericutes,Mollicutes,"O_RF39,F_NA,G_NA",RF39,NA,NA,NA,NA
denovo243976,36.7081302552096,-1.55444822247382,1.55444822247382,1.11202516650801,-1.39785345628023,0.162157077891561,0.794944895656436,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Ruminococcus",Clostridiales,Ruminococcaceae,Ruminococcus,NA,NA
denovo324217,3.21386426163828,-1.55124526911285,1.55124526911285,0.900302123008564,-1.72302744764059,0.084883561588758,0.644589284495854,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo500582,50.1023429651576,-1.54362773744174,1.54362773744174,0.940008504428511,-1.64214231059559,0.100560514951719,0.688891276340399,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo117687,186.642482535872,1.52767912086963,1.52767912086963,0.977653783159308,1.56259725803229,0.118147353645396,0.720144257689998,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo435895,27.8619892480393,1.50969019221157,1.50969019221157,0.741337987395197,2.03643981271767,0.041706211054142,0.455342404933907,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Rikenellaceae,G_AF12",Bacteroidales,Rikenellaceae,AF12,NA,NA
denovo358325,27.0658354405797,-1.5061921212713,1.5061921212713,0.718669975397264,-2.09580499093303,0.036099493445992,0.433193921351897,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo514101,8.72589506255308,1.48828050257929,1.48828050257929,0.668015294794489,2.22791381301704,0.025886262885553,0.386568192424261,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo263933,2.09711606662521,-1.48613640732103,1.48613640732103,1.20626714218568,-1.23201267393245,0.217944349809617,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo378068,3.03381628041484,-1.46453658394893,1.46453658394893,0.870821392764977,-1.68178755840945,0.092610042144572,0.669720320908727,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo312157,3.38674602328555,1.43645447603242,1.43645447603242,0.717215955214311,2.00282002315913,0.045196609863836,0.462028630928107,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo193692,11.4459660033306,-1.42959789449099,1.42959789449099,0.778605700247792,-1.83609995924255,0.066342874339314,0.578992357870373,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
