,baseMean,log2FoldChange,Absolute,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,New,Order,Family,Genus,Species,Rank1
denovo487681,58.4049974229807,0.72339066046579,0.72339066046579,0.583556102451542,1.23962487484373,0.215114175673732,0.675147091778865,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_[Ruminococcus]",Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus,NA
denovo446761,3.70290293045506,-0.722772507792495,0.722772507792495,0.548825749085928,-1.31694350893025,0.187857560923572,0.647525778813882,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo248411,7.42314361548793,-0.721230598238785,0.721230598238785,0.812658853443586,-0.887494912757819,0.37481250389782,0.817772735777061,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo570558,7.6440066141632,-0.720083691355602,0.720083691355602,0.998184737947486,-0.721393209072974,0.470667623588829,0.887201270344409,Bacteria,Actinobacteria,Coriobacteriia,"O_Coriobacteriales,F_Coriobacteriaceae,G_NA",Coriobacteriales,Coriobacteriaceae,NA,NA,NA
denovo299839,3.58983383087713,0.718886751889409,0.718886751889409,0.639073287473332,1.12488937650896,0.260635914259053,0.730309769903538,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo85506,5.89026665226974,0.718515390014177,0.718515390014177,0.565616810562923,1.27032184439335,0.203970010134162,0.667688401909928,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo317364,5.78912803510791,0.713573704970633,0.713573704970633,0.877089464118336,0.81357003380257,0.415891310553892,0.85661195308115,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo525448,38.5162787553886,-0.711704599099008,0.711704599099008,0.830476396384912,-0.856983536434122,0.391453983408348,0.834295748422424,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo63443,4.55232480563319,-0.701555068989054,0.701555068989054,0.490467375665815,-1.43038070174736,0.152607783946519,0.589087389779569,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,NA,NA
denovo217664,63.2908518169599,0.688702325772584,0.688702325772584,1.01515196711473,0.678422884536209,0.497503603297643,0.901116779067781,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo283662,25.765785006997,-0.687111117825107,0.687111117825107,0.961331144752533,-0.714749669326467,0.474763740280382,0.887201270344409,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo476152,3.6682107625248,-0.685796499450186,0.685796499450186,0.857678085871161,-0.799596621095441,0.423944545796559,0.860358048822428,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_[Ruminococcus]",Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus,NA
denovo541021,184.454296171894,0.669233120814802,0.669233120814802,0.670788349880872,0.997681490642546,0.318433831349958,0.767264762518466,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo48459,66.579991518982,-0.668876618651754,0.668876618651754,0.566845935742032,-1.17999720290163,0.238001327391652,0.692195131586038,Bacteria,Proteobacteria,Deltaproteobacteria,"O_Desulfovibrionales,F_Desulfovibrionaceae,G_Desulfovibrio",Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,NA
denovo293306,4.05867406481728,0.668639925760337,0.668639925760337,0.556298809342316,1.2019438376128,0.229385288398181,0.688155865194544,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo154280,3.75264179818907,-0.666057080694192,0.666057080694192,0.807936418867209,-0.824392941251562,0.409716324340891,0.85661195308115,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo246053,3.72944301058408,0.658409026526934,0.658409026526934,0.778873588030082,0.84533489984193,0.397923880640964,0.838373977533634,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo272989,5.29877818657492,-0.657073204175129,0.657073204175129,1.01319638498868,-0.648515148603173,0.516651816181471,0.902696709383225,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo276096,11.7945319871109,0.65486385027953,0.65486385027953,0.628511022311469,1.04192898299722,0.297444605617466,0.741949988605646,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo582152,23.370722951461,-0.654024618284954,0.654024618284954,0.836466564481514,-0.781889732425053,0.434279379686531,0.865423168183989,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo422869,7.83357708981468,0.646686504532345,0.646686504532345,0.673133725899383,0.960710301163856,0.336697850282392,0.777645244166863,Bacteria,Proteobacteria,Alphaproteobacteria,"O_RF32,F_NA,G_NA",RF32,NA,NA,NA,NA
denovo536022,6.69601607816304,-0.638402807798434,0.638402807798434,0.541563699074,-1.17881388447936,0.238472294352504,0.692195131586038,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,NA,NA
denovo478486,3.35294752959138,-0.630314920281164,0.630314920281164,0.697533654685013,-0.903633704334734,0.366189663247015,0.809417210710138,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo90884,5.90885630554191,-0.629473668153364,0.629473668153364,0.593424954010861,-1.06074687944761,0.288804949039511,0.739420031029222,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo578239,10.4164165834212,0.628532244547739,0.628532244547739,1.11086172938314,0.565806011605751,0.571525659390091,0.914441055024146,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo376577,3.69791370568081,-0.627563151774335,0.627563151774335,0.728356594994725,-0.861615252867835,0.388899274701449,0.832184375449383,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_[Paraprevotellaceae],G_CF231",Bacteroidales,[Paraprevotellaceae],CF231,NA,NA
denovo584291,74.4542936920266,-0.625992047956169,0.625992047956169,0.766512543070031,-0.816675543819478,0.414113870973747,0.85661195308115,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo38373,20.0551035960186,0.625415004385891,0.625415004385891,0.876994353704259,0.71313458489699,0.475762480222181,0.887201270344409,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo150598,61.7300355108772,-0.616307493814932,0.616307493814932,0.776546287157434,-0.793651974141734,0.427398066196359,0.861035520220401,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,NA,NA
denovo214107,6.04632926657744,0.616302002235035,0.616302002235035,0.579771302923688,1.06300880903751,0.287777956520764,0.739420031029222,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo433487,5.34900892361865,-0.615353324510402,0.615353324510402,0.714167186912683,-0.861637633017769,0.388886955206214,0.832184375449383,NA,NA,NA,"O_NA,F_NA,G_NA",NA,NA,NA,NA,Unassigned
denovo269789,5.33476334403356,-0.614597703673402,0.614597703673402,0.55855994088418,-1.10032542380414,0.271190358701615,0.733809205898487,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo15351,5.43666536814471,-0.609065066445567,0.609065066445567,0.911294936480775,-0.668351202298616,0.503909436603825,0.901116779067781,NA,NA,NA,"O_NA,F_NA,G_NA",NA,NA,NA,NA,Unassigned
denovo580847,3.36471618794123,0.602846552760068,0.602846552760068,0.977776894578674,0.616548167687922,0.53753279162879,0.903664646614594,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo333295,3.56655057874385,-0.600040321704682,0.600040321704682,0.557333065135831,-1.07662788956984,0.281646539384568,0.739420031029222,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo363463,5.86014228700113,0.58823280944828,0.58823280944828,0.508104590710094,1.15770024558567,0.246986383713438,0.706406651864339,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo181070,33.6364319139852,-0.58520880901635,0.58520880901635,0.760184693310138,-0.769824509972866,0.441403998561584,0.876450230925578,Bacteria,Proteobacteria,Alphaproteobacteria,"O_RF32,F_NA,G_NA",RF32,NA,NA,NA,NA
denovo437020,5.79890251961463,0.584735890380946,0.584735890380946,1.25719155959325,0.465112803151599,0.641850677823152,0.923644024645488,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo393470,5.09951488020109,0.580451094832992,0.580451094832992,0.546648129504199,1.06183678952575,0.288309785074915,0.739420031029222,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo76565,5.58631133240482,0.575286141045424,0.575286141045424,0.519834610292187,1.10667148676782,0.268435987418501,0.733809205898487,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo492975,5.38856660924967,0.574799749645236,0.574799749645236,0.542481735128417,1.05957438273782,0.289338273011435,0.739420031029222,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo350270,3.98445372880009,0.574356297266004,0.574356297266004,0.709571037059736,0.809441574230504,0.4182611967188,0.858290634159024,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo136434,20.2807930156186,0.573951634021658,0.573951634021658,0.705311791538395,0.813755903286092,0.415784801535682,0.85661195308115,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo149171,218.176868502387,0.565460867034469,0.565460867034469,0.795788714222446,0.710566582471545,0.477352857413568,0.887201270344409,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo105484,14.7618797065269,0.562704876828193,0.562704876828193,1.13143337141011,0.497338059002885,0.618950677398818,0.923644024645488,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo246364,4.58372033509313,0.562286630720639,0.562286630720639,0.652673656418927,0.861512679714666,0.388955740699168,0.832184375449383,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo362736,12.6868175288277,-0.561505233987209,0.561505233987209,0.502340409289557,-1.11777835030498,0.263661670142013,0.733809205898487,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo502136,9.60725474803402,-0.56057603125601,0.56057603125601,0.745977683475465,-0.751464881153441,0.452372928446525,0.887201270344409,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo324077,7.32007306179849,-0.559279772444508,0.559279772444508,0.685381305346504,-0.816012587565045,0.414492936404698,0.85661195308115,Bacteria,Firmicutes,Bacilli,"O_Lactobacillales,F_Lactobacillaceae,G_Lactobacillus",Lactobacillales,Lactobacillaceae,Lactobacillus,NA,NA
denovo74614,22.2343935300827,-0.557745597063388,0.557745597063388,0.560498980820306,-0.995087620404077,0.319693651049361,0.767264762518466,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo561563,14.7019914503287,0.553109150076999,0.553109150076999,0.60820336655236,0.909414811713939,0.363131206259252,0.809417210710138,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo488839,15.6584358081302,0.543553406123106,0.543553406123106,0.758983392055656,0.716159815633025,0.473892672664383,0.887201270344409,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo255973,16.4239136129063,0.537149902409178,0.537149902409178,0.420362383729465,1.27782580744636,0.201310852640889,0.667688401909928,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo81490,3.94829548536187,0.532976648705869,0.532976648705869,0.589216353613935,0.904551690456109,0.365702938330481,0.809417210710138,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,NA,NA
denovo584895,13.0641822334877,0.531499972268018,0.531499972268018,0.383386034553033,1.38633107199031,0.165645833115739,0.609576665865918,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo452172,5.79355555336955,-0.524287656962702,0.524287656962702,1.2519024953984,-0.418792724585035,0.675367622406977,0.929685141699974,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo36980,4.12292758332866,-0.523329012425789,0.523329012425789,0.657910622656843,-0.795440891822703,0.426357081206478,0.861035520220401,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo197906,3.61854335775734,-0.522404860956572,0.522404860956572,0.605920465993859,-0.862167380498857,0.388595416983624,0.832184375449383,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo413403,4.22744424041614,0.522227543757562,0.522227543757562,0.555029257098479,0.940900929236788,0.346755631390102,0.794228666088532,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,NA,NA
denovo130849,3.88244705818448,0.519987816480771,0.519987816480771,0.568594350214925,0.914514567871136,0.360446526653126,0.809417210710138,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo225134,29.328732490013,-0.514909509632468,0.514909509632468,0.60883269760089,-0.845732352518964,0.397702070684232,0.838373977533634,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo433789,3.32315859441704,0.514137354995764,0.514137354995764,0.758828439980441,0.677540966979329,0.498062786673886,0.901116779067781,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_Blautia",Clostridiales,Lachnospiraceae,Blautia,NA,NA
denovo431357,9.0120466673509,0.505262203749154,0.505262203749154,0.512555583083887,0.985770559183354,0.324245715915702,0.770556760307533,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo266409,9.17650184038168,0.504620791607622,0.504620791607622,0.466694764129545,1.08126516599948,0.279579177780209,0.739420031029222,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo198850,6.9197469580346,-0.504472178993885,0.504472178993885,1.05619046450367,-0.477633718489351,0.632910927470017,0.923644024645488,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo157366,4.94031516613425,0.499343155740989,0.499343155740989,0.597625225468525,0.835545647106035,0.403410556996437,0.846702005559062,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo202500,4.10830036453995,-0.499274627400159,0.499274627400159,1.09121356548435,-0.457540708063456,0.647282449574897,0.923644024645488,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo81091,4.51793006173212,0.498987175362458,0.498987175362458,0.843363743005101,0.591663062944171,0.554076235544708,0.907567008963439,Bacteria,Actinobacteria,Actinobacteria,"O_Bifidobacteriales,F_Bifidobacteriaceae,G_Bifidobacterium",Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,NA,NA
denovo538911,20.6161310585986,0.493830490540782,0.493830490540782,0.647344214382106,0.762856112048744,0.445549212585321,0.878368447668205,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo53252,25.386088628115,0.489365418703905,0.489365418703905,0.414535742462089,1.1805144130573,0.237795681431915,0.692195131586038,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo386937,10.9010858979546,0.488459337467835,0.488459337467835,1.09408856356721,0.446453197422377,0.655269913125252,0.925086936176826,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo591195,51.9266055024103,0.485666093813349,0.485666093813349,0.800049094851354,0.607045363764313,0.543820807358652,0.903664646614594,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo335938,71.4635610015371,0.485019274199738,0.485019274199738,0.467143607234795,1.03826589230399,0.299146283230997,0.741949988605646,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo560339,34.6760462424708,-0.484117061749372,0.484117061749372,0.762957818565481,-0.63452664088247,0.525737186256818,0.902696709383225,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo141893,24.9899920347358,-0.476562023684544,0.476562023684544,0.759372758462547,-0.62757324169675,0.530283542344776,0.903446035105915,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo491556,15.7172591393121,0.47398365530631,0.47398365530631,1.25436206376825,0.377868295763352,0.70552843562157,0.929685141699974,Bacteria,Tenericutes,Mollicutes,"O_Anaeroplasmatales,F_Anaeroplasmataceae,G_Anaeroplasma",Anaeroplasmatales,Anaeroplasmataceae,Anaeroplasma,NA,NA
denovo539772,51.5626631724872,0.472180950587727,0.472180950587727,0.648474466194658,0.728141160836376,0.466527179595412,0.887201270344409,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Rikenellaceae,G_NA",Bacteroidales,Rikenellaceae,NA,NA,NA
denovo323807,129.395610150511,0.471068281444726,0.471068281444726,0.342442410677922,1.37561314473919,0.168941434911841,0.613524158364055,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo436809,424.889634885883,0.470739206222829,0.470739206222829,0.426602368040067,1.10346130609996,0.269826886126089,0.733809205898487,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Prevotellaceae,G_Prevotella",Bacteroidales,Prevotellaceae,Prevotella,NA,NA
denovo87214,12.5611419048996,-0.470199801744479,0.470199801744479,0.733416460493413,-0.64110887479693,0.521451948575216,0.902696709383225,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo327696,30.3504954339169,0.46611562529506,0.46611562529506,0.366938250958483,1.2702835533704,0.203983644447505,0.667688401909928,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo35841,3.43867424202961,0.465302873650148,0.465302873650148,0.775070942416451,0.600335850805432,0.548282430552092,0.906143418157949,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,NA,NA
denovo322796,8.9801901079454,-0.465278122193873,0.465278122193873,0.462829415821017,-1.00529073193957,0.314756876556925,0.767264762518466,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo544721,38.685738542255,-0.464350539257796,0.464350539257796,0.681301233111884,-0.681564213727968,0.49551454992642,0.901116779067781,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_NA,G_NA",Bacteroidales,NA,NA,NA,NA
denovo437689,15.0094966201197,-0.459146353505102,0.459146353505102,1.04730437590267,-0.43840774856819,0.661090730465474,0.928129877339966,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo475321,4.84355510624583,0.457871904045465,0.457871904045465,0.636949325033495,0.718851384325412,0.47223249348063,0.887201270344409,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo310210,7.00689545459629,-0.45461259689485,0.45461259689485,0.766835384725114,-0.592842487384452,0.553286570571574,0.907567008963439,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo100557,885.267050708923,0.454055605522712,0.454055605522712,0.470302620208056,0.965454126795729,0.334317402034333,0.775391621525007,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Rikenellaceae,G_NA",Bacteroidales,Rikenellaceae,NA,NA,NA
denovo50670,14.7315067738746,-0.452753097890431,0.452753097890431,0.790404691150333,-0.572811754484284,0.566772159399118,0.909471604617189,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Porphyromonadaceae,G_Parabacteroides",Bacteroidales,Porphyromonadaceae,Parabacteroides,NA,NA
denovo487383,3064.19262145879,-0.452629971403145,0.452629971403145,0.710311472975503,-0.637227453904232,0.523976697446776,0.902696709383225,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_[Paraprevotellaceae],G_CF231",Bacteroidales,[Paraprevotellaceae],CF231,NA,NA
denovo171454,4.32535344049172,-0.445346024092973,0.445346024092973,0.607639790177424,-0.732911226835453,0.463612575231452,0.887201270344409,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo67265,4.34235215928551,0.444845967383034,0.444845967383034,0.460416628052522,0.966181367655313,0.333953434593898,0.775391621525007,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Porphyromonadaceae,G_Parabacteroides",Bacteroidales,Porphyromonadaceae,Parabacteroides,distasonis,NA
denovo355954,4.08877450637914,0.444635810594076,0.444635810594076,0.613913546373497,0.72426453727992,0.468903344063746,0.887201270344409,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo75183,5.64792020891541,-0.444284400022101,0.444284400022101,0.489873464110627,-0.906937061448523,0.364440081055645,0.809417210710138,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo294236,276.101576589354,0.444223014371477,0.444223014371477,0.428374256414272,1.03699745659291,0.299737042498295,0.741949988605646,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo62192,8.02901825279068,-0.44160073012679,0.44160073012679,0.815476516179388,-0.541524766642878,0.588145931649753,0.914734316842013,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo152155,3.64741053812856,0.441264470586753,0.441264470586753,0.720676669179506,0.612291877145316,0.54034466294859,0.903664646614594,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo83592,6.21706772221997,-0.439856707844517,0.439856707844517,0.573359762383297,-0.767156568532391,0.442988431935211,0.876450230925578,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo386551,7.80022251910561,-0.43654724757302,0.43654724757302,0.69463916654744,-0.628451818723075,0.529708000266235,0.903446035105915,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo212295,7.23570430124282,0.433250169314402,0.433250169314402,0.71605635084471,0.605050382980767,0.545145520512065,0.903664646614594,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo115827,6.27900124788906,0.429898335963457,0.429898335963457,0.535005737484556,0.8035396741439,0.421662875007618,0.860029271852169,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo247345,399.28786014419,-0.428327990047439,0.428327990047439,0.298609995439859,-1.43440607008651,0.151456416441226,0.589087389779569,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo321755,173.526996890554,0.426777355785516,0.426777355785516,0.744502034814277,0.573238669377149,0.566483105152595,0.909471604617189,Bacteria,Actinobacteria,Actinobacteria,"O_Bifidobacteriales,F_Bifidobacteriaceae,G_Bifidobacterium",Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,NA,NA
denovo150825,7.53133904866943,0.426751650408954,0.426751650408954,0.430751333495395,0.990714635625188,0.321824942482859,0.769036226192807,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Rikenellaceae,G_NA",Bacteroidales,Rikenellaceae,NA,NA,NA
